Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-vmax-APD50-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.256761793,0.91943128,0.777777778,-20.82412291,10.79188807,-39.24539453,-1.269709195,33.00407852,-13.50447081,-22.10357104,64.09733802,41.22437831,286.8620938,0.000245491,314.3122396,12.52235177,0.812209574,53.76993945,1.78E-05,14.34918714,1,0.9975,0.3,1,0.9995,0.9985,0.979,0.9965,0.8835,0.988,0.9955,0.997,0.9085,0.0025,0.9245,1,0.0035,0.9315,0.988,1,1,0.8365,1,1,1,0.997,0.1875,0.9885
qNet-vmax-APD50-carest-CaTD50,0.8125,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.2635839,0.91943128,0.777777778,-18.47065129,12.81065984,-38.43895638,-0.897225554,16.79337453,-3.671879095,-12.78173807,64.09733802,41.22437831,286.8620938,7.48E-05,314.3122396,12.52235177,0.812209574,53.76993945,9.00E-07,14.34918714,1,0.9985,0.2935,1,1,0.9985,0.978,0.9995,0.8835,0.988,0.9965,0.996,0.915,0.002,0.925,1,0.004,0.9535,0.9875,1,1,0.8355,1,1,1,0.9965,0.0545,0.9885
qNet-vmax-APD50-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.714285714,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.734694219,0.333334222,0.666666667,0.5,0.6,0.230079832,0.924170616,0.777777778,-13.65983662,13.61370634,-25.92773174,-4.990513135,-16.8513,16.3396509,20.18855086,64.09733802,41.22437831,286.8620938,7.48E-05,747.0841354,12.52235177,0.812209574,53.76993945,9.00E-07,29.43244193,1,1,0.449,1,1,0.9945,0.9875,1,0.944,0.981,0.998,0.9945,0.8435,0,0.925,1,0.016,0.7325,0.99,1,1,0.7955,1,1,1,0.9935,0.6925,0.9775
qNet-vmax-APD50-max_dv-camax,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.254274342,0.91943128,0.777777778,-15.11016908,14.23361409,-31.08324358,-1.775178098,9.318171726,-7.453396727,7.017433075,64.09733802,41.22437831,286.8620938,-0.298881594,0.000245491,12.52235177,0.812209574,53.76993945,0.064078571,1.78E-05,1,1,0.344,1,1,0.997,0.977,1,0.881,0.9845,0.9975,0.993,0.8965,0,0.922,1,0.003,0.938,0.983,1,1,0.8355,1,1,1,0.991,0.1955,0.9855
qNet-vmax-APD50-max_dv-carest,0.8125,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.734694219,0.333334222,0.666666667,0.5,0.6,0.253677613,0.914691943,0.777777778,-14.31895875,14.6065709,-29.51454991,-3.360760027,14.92831127,-11.74312804,5.576347866,64.09733802,41.22437831,286.8620938,-0.298881594,7.48E-05,12.52235177,0.812209574,53.76993945,0.064078571,9.00E-07,1,1,0.364,1,0.991,0.997,0.9765,1,0.878,0.985,0.9975,0.993,0.8945,0,0.922,1,0.0025,0.9355,0.981,1,1,0.8405,1,1,1,0.9915,0.1975,0.9855
qNet-vmax-APD50-max_dv-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.257167429,0.91943128,0.777777778,-16.79084647,13.81778045,-35.44140848,-1.860660526,14.04277618,-2.941250928,-8.045236013,64.09733802,41.22437831,286.8620938,-0.298881594,314.3122396,12.52235177,0.812209574,53.76993945,0.064078571,14.34918714,1,0.9995,0.3165,1,1,0.9975,0.979,1,0.885,0.9865,0.997,0.9955,0.9025,0.0015,0.923,1,0.0045,0.941,0.9875,1,1,0.8295,1,1,1,0.995,0.1635,0.9865
qNet-vmax-APD90-camax-carest,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.245090869,0.924170616,0.777777778,-17.18986821,12.75108016,-27.18797555,4.749950367,7.178241132,15.67676363,-6.827775564,64.09733802,41.22437831,363.9871979,0.000245491,7.48E-05,12.52235177,0.812209574,83.19192952,1.78E-05,9.00E-07,1,1,0.343,1,1,0.998,0.98,1,0.8985,0.984,0.999,0.9915,0.8915,0,0.9225,1,0.008,0.9035,0.9835,1,1,0.819,1,1,1,0.995,0.3775,0.9855
qNet-vmax-APD90-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.234582805,0.928909953,0.777777778,-23.88071451,6.745110359,-32.85940143,6.453021116,52.60139612,-18.78306189,-26.59161527,64.09733802,41.22437831,363.9871979,0.000245491,314.3122396,12.52235177,0.812209574,83.19192952,1.78E-05,14.34918714,1,0.9965,0.422,1,0.9995,0.9995,0.994,0.9975,0.9455,0.991,1,0.997,0.9085,0.0015,0.942,0.9995,0.0195,0.887,0.9975,1,1,0.792,1,1,1,1,0.4105,0.9895
qNet-vmax-APD90-camax-CaTD90,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.243297713,0.924170616,0.777777778,-16.59530952,13.21652608,-26.35928338,2.380637482,-1.576103683,12.77155022,7.770596612,64.09733802,41.22437831,363.9871979,0.000245491,747.0841354,12.52235177,0.812209574,83.19192952,1.78E-05,29.43244193,1,1,0.3355,1,1,0.9975,0.978,1,0.8995,0.984,0.9985,0.991,0.89,0,0.9215,1,0.0075,0.8875,0.983,1,1,0.8105,1,1,1,0.995,0.4405,0.9855
qNet-vmax-APD90-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.714285714,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.232188566,0.924170616,0.777777778,-14.0367293,13.71512781,-24.74547147,0.623406978,8.255289706,4.663713874,-0.991909204,64.09733802,41.22437831,363.9871979,7.48E-05,747.0841354,12.52235177,0.812209574,83.19192952,9.00E-07,29.43244193,1,1,0.4335,1,1,0.996,0.986,1,0.9215,0.9775,0.9995,0.9935,0.8385,0,0.9215,1,0.0095,0.7105,0.988,1,1,0.8035,1,1,1,0.9925,0.727,0.9775
qNet-vmax-APD90-CaTD50-CaTD90,0.8125,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,1.92856725,2.999992,0.440000616,0.642857545,0.333334222,0.666666667,0.571428571,0.6,0.250693014,0.924170616,0.777777778,-52.54405158,-19.86745178,-35.24842952,8.985849652,46.27543984,-66.32205495,87.47733997,64.09733802,41.22437831,363.9871979,314.3122396,747.0841354,12.52235177,0.812209574,83.19192952,14.34918714,29.43244193,1,0.9975,0.452,1,1,1,0.9915,0.998,0.9385,0.992,0.998,0.997,0.9395,5.00E-04,0.9445,0.999,0.0185,1,0.9965,0.9995,0.956,0.849,1,0.97,1,1,0.0045,0.991
qNet-vmax-camax-carest-CaTD50,0.875,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.75,0.5,0.6,0.258775803,0.914691943,0.777777778,-15.88752999,13.99423728,-42.16068981,-4.331904894,10.68260422,-7.594323083,-5.63739795,64.09733802,41.22437831,0.000245491,7.48E-05,314.3122396,12.52235177,0.812209574,1.78E-05,9.00E-07,14.34918714,1,0.9985,0.3105,1,1,0.9965,0.98,1,0.8815,0.9845,0.996,0.997,0.8955,0.0025,0.925,1,0.0035,0.9425,0.9895,1,1,0.847,1,1,0.9995,0.9935,0.1355,0.986
qNet-vmax-camax-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.248865571,0.91943128,0.777777778,-17.11955854,13.01013151,-27.49085208,3.229802331,15.94221895,-3.657734828,5.797954002,64.09733802,41.22437831,0.000245491,7.48E-05,747.0841354,12.52235177,0.812209574,1.78E-05,9.00E-07,29.43244193,1,1,0.3235,1,1,0.9985,0.9775,1,0.8965,0.985,0.9985,0.991,0.8975,0,0.9215,1,0.008,0.922,0.983,1,1,0.8185,1,1,1,0.996,0.3165,0.986
qNet-vmax-carest-CaTD50-CaTD90,0.875,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.571428571,0.6,0.256856917,0.91943128,0.777777778,-38.27325273,-4.735723591,-38.70544003,-2.279815549,14.80179844,-44.38056971,79.48064418,64.09733802,41.22437831,7.48E-05,314.3122396,747.0841354,12.52235177,0.812209574,9.00E-07,14.34918714,29.43244193,1,0.997,0.34,1,1,1,0.985,0.9995,0.913,0.991,0.995,0.997,0.94,0.002,0.933,1,0.011,1,0.9925,1,0.991,0.839,1,1,0.9995,1,0.005,0.9915
qNet-vmax-max_dv-camax-carest,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.249808375,0.91943128,0.777777778,-15.9850509,13.40970743,-33.41361589,0.089217652,-0.446718579,16.98420228,-8.196169506,64.09733802,41.22437831,-0.298881594,0.000245491,7.48E-05,12.52235177,0.812209574,0.064078571,1.78E-05,9.00E-07,1,1,0.3255,1,1,0.9965,0.9755,1,0.8865,0.985,0.9975,0.994,0.891,5.00E-04,0.922,1,0.0055,0.9225,0.9845,1,1,0.837,1,1,1,0.992,0.295,0.984
qNet-vmax-max_dv-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.238671931,0.91943128,0.777777778,-14.6151065,13.40327323,-36.86375956,-3.884183508,7.705693226,-1.963182717,-9.162350107,64.09733802,41.22437831,-0.298881594,0.000245491,314.3122396,12.52235177,0.812209574,0.064078571,1.78E-05,14.34918714,1,0.9985,0.348,1,1,0.9955,0.987,1,0.905,0.983,0.9975,0.997,0.862,0.0025,0.9235,1,0.007,0.778,0.994,1,1,0.813,1,1,1,0.992,0.6205,0.982
qNet-vmax-max_dv-camax-CaTD90,0.8125,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.267386941,0.91943128,0.777777778,-17.63046366,13.76136362,-32.35504727,-0.827120513,-9.476415269,15.86235508,12.13234962,64.09733802,41.22437831,-0.298881594,0.000245491,747.0841354,12.52235177,0.812209574,0.064078571,1.78E-05,29.43244193,1,1,0.3115,1,1,0.9985,0.9755,1,0.876,0.9865,0.9975,0.993,0.922,0,0.9225,1,0.0045,0.9985,0.983,0.9995,0.9275,0.842,1,1,0.999,0.9965,0.0045,0.989
qNet-vmax-max_dv-carest-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.240496843,0.91943128,0.777777778,-15.38116917,13.02766629,-38.82204616,-3.256686903,9.087568369,-2.991410792,-10.93281545,64.09733802,41.22437831,-0.298881594,7.48E-05,314.3122396,12.52235177,0.812209574,0.064078571,9.00E-07,14.34918714,1,0.9985,0.3195,1,0.9995,0.9965,0.9865,0.9995,0.9025,0.9835,0.9975,0.997,0.872,0.003,0.9245,1,0.007,0.8325,0.995,1,1,0.822,1,1,1,0.9955,0.5485,0.983
qNet-vmax-max_dv-carest-CaTD90,0.875,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.545454545,0.6,0.258330876,0.91943128,0.777777778,-15.86601039,14.36610797,-29.56943729,-7.363041454,-19.68564204,19.07623184,23.87985976,64.09733802,41.22437831,-0.298881594,7.48E-05,747.0841354,12.52235177,0.812209574,0.064078571,9.00E-07,29.43244193,1,1,0.3805,1,1,0.998,0.9745,1,0.876,0.9875,0.997,0.993,0.914,0,0.925,1,0.0045,1,0.9845,1,0.999,0.84,1,1,0.9995,0.9955,0.0125,0.9895
qNet-vmax-max_dv-CaTD50-CaTD90,0.875,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.545454545,0.6,0.262895373,0.91943128,0.777777778,-26.07516126,6.892737756,-44.91169019,-1.51687949,9.938444635,-29.01851524,30.74082962,64.09733802,41.22437831,-0.298881594,314.3122396,747.0841354,12.52235177,0.812209574,0.064078571,14.34918714,29.43244193,1,0.9965,0.2845,1,1,1,0.988,0.997,0.8965,0.99,0.9965,0.9975,0.922,0.003,0.927,1,0.007,0.9625,0.995,1,1,0.8455,1,1,1,1,0.0325,0.9885
qNet-vmax-vrest-APD50-APD90,0.8125,0.6875,0.75,0.945454545,0.746031746,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,2.142853714,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.220446782,0.933649289,0.777777778,-13.08870793,13.99028974,-15.7851459,0.001274304,12.04391004,0.419208849,20.14015508,64.09733802,41.22437831,-88.02084897,286.8620938,363.9871979,12.52235177,0.812209574,0.009432504,53.76993945,83.19192952,1,0.9995,0.534,1,1,0.996,0.996,1,0.9745,0.9825,1,0.9965,0.854,0.0015,0.9495,0.998,0.039,0.713,0.999,1,1,0.781,1,1,1,0.9945,0.7025,0.98
qNet-vmax-vrest-APD50-camax,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.226932162,0.928909953,0.777777778,-13.56582951,14.34395372,-15.18690612,-0.212786551,12.12043832,20.43365005,0.746220178,64.09733802,41.22437831,-88.02084897,286.8620938,0.000245491,12.52235177,0.812209574,0.009432504,53.76993945,1.78E-05,1,1,0.4835,1,1,0.996,0.9945,1,0.952,0.9815,1,0.9945,0.8565,5.00E-04,0.9325,0.9995,0.0245,0.743,0.998,1,1,0.79,1,1,1,0.9925,0.6655,0.983
qNet-vmax-vrest-APD50-carest,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.221989566,0.928909953,0.777777778,-12.81310215,14.26043159,-8.401001998,-0.095693639,18.7554471,28.82357432,-2.579177626,64.09733802,41.22437831,-88.02084897,286.8620938,7.48E-05,12.52235177,0.812209574,0.009432504,53.76993945,9.00E-07,1,0.9995,0.514,1,1,0.996,0.9955,1,0.978,0.9805,1,0.996,0.8605,0.0015,0.9445,0.9975,0.0395,0.7435,0.999,1,1,0.789,1,1,1,0.995,0.6545,0.9805
qNet-vmax-vrest-APD50-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.22154878,0.933649289,0.777777778,-12.87837181,14.21128663,-9.332719052,-0.903108369,17.77924897,23.33656213,3.970358391,64.09733802,41.22437831,-88.02084897,286.8620938,747.0841354,12.52235177,0.812209574,0.009432504,53.76993945,29.43244193,1,0.9995,0.514,1,1,0.996,0.9965,1,0.9765,0.9825,1,0.9965,0.86,0.0015,0.9455,0.998,0.0405,0.74,0.999,1,1,0.7875,1,1,1,0.9955,0.666,0.9815
qNet-vmax-vrest-APD90-camax,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.224917458,0.928909953,0.777777778,-13.931904,13.97642561,-18.73447842,0.634772063,9.112734916,17.22780454,2.005865197,64.09733802,41.22437831,-88.02084897,363.9871979,0.000245491,12.52235177,0.812209574,0.009432504,83.19192952,1.78E-05,1,0.9995,0.502,1,1,0.9965,0.996,1,0.959,0.982,1,0.995,0.8585,5.00E-04,0.9385,0.999,0.0285,0.7445,0.998,1,1,0.785,1,1,1,0.9945,0.663,0.983
qNet-vmax-vrest-APD90-carest,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.219911509,0.928909953,0.777777778,-13.03018904,13.97969708,-15.54274108,-0.008636567,12.34190758,20.87842741,-0.169560484,64.09733802,41.22437831,-88.02084897,363.9871979,7.48E-05,12.52235177,0.812209574,0.009432504,83.19192952,9.00E-07,1,0.9995,0.537,1,1,0.996,0.996,1,0.9765,0.9825,1,0.9965,0.854,0.0015,0.952,0.9975,0.0405,0.712,0.999,1,1,0.781,1,1,1,0.9945,0.703,0.98
qNet-vmax-vrest-APD90-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.219817047,0.933649289,0.777777778,-12.99259726,13.97854908,-15.28388655,-0.125179901,12.59682474,20.58218682,0.532464819,64.09733802,41.22437831,-88.02084897,363.9871979,747.0841354,12.52235177,0.812209574,0.009432504,83.19192952,29.43244193,1,0.9995,0.536,1,1,0.996,0.996,1,0.977,0.9825,1,0.9965,0.855,0.0015,0.952,0.9975,0.0405,0.7135,0.999,1,1,0.781,1,1,1,0.9945,0.7025,0.98
qNet-vmax-vrest-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.239586016,0.91943128,0.777777778,-13.93317995,14.26131773,-40.09909988,-6.990814889,-0.202198295,0.95038336,-5.849236606,64.09733802,41.22437831,-88.02084897,0.000245491,314.3122396,12.52235177,0.812209574,0.009432504,1.78E-05,14.34918714,1,0.999,0.3485,1,1,0.995,0.983,1,0.893,0.9825,0.997,0.9975,0.8775,0.0025,0.9245,1,0.0045,0.862,0.9915,1,1,0.8325,1,1,1,0.99,0.5005,0.9835
qNet-vmax-vrest-camax-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.571428571,0.6,0.247450115,0.928909953,0.777777778,-17.25251226,12.74804748,-9.564829006,0.496333567,19.4342123,17.60248044,30.11876291,64.09733802,41.22437831,-88.02084897,0.000245491,747.0841354,12.52235177,0.812209574,0.009432504,1.78E-05,29.43244193,1,0.9995,0.441,1,1,0.9985,0.996,1,0.979,0.9865,1,0.996,0.917,0.002,0.9535,0.9975,0.043,0.9615,0.999,1,1,0.791,1,1,1,0.999,0.0335,0.9885
qNet-vmax-vrest-carest-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.242829024,0.91943128,0.777777778,-13.95241919,14.33615122,-43.12986142,-8.237165737,-0.087162987,-0.857210816,-7.677266887,64.09733802,41.22437831,-88.02084897,7.48E-05,314.3122396,12.52235177,0.812209574,0.009432504,9.00E-07,14.34918714,1,0.9985,0.3385,1,1,0.995,0.9835,0.9995,0.8905,0.983,0.9965,0.998,0.881,0.0035,0.926,0.9995,0.0045,0.8855,0.994,1,1,0.8395,1,1,1,0.991,0.4265,0.9835
qNet-vmax-vrest-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.222587764,0.928909953,0.777777778,-13.23440318,13.92149244,-15.43239968,-4.369604627,11.85714292,10.33724101,18.36069359,64.09733802,41.22437831,-88.02084897,7.48E-05,747.0841354,12.52235177,0.812209574,0.009432504,9.00E-07,29.43244193,1,1,0.5125,1,1,0.996,0.997,1,0.965,0.9825,1,0.997,0.8545,0.0015,0.9395,0.9975,0.032,0.7325,0.998,1,1,0.785,1,1,1,0.994,0.692,0.981
qNet-vmax-vrest-max_dv-camax,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.234454486,0.91943128,0.777777778,-13.29831965,13.9384501,-30.07892625,-3.685425167,1.842776904,0.833653336,5.444360816,64.09733802,41.22437831,-88.02084897,-0.298881594,0.000245491,12.52235177,0.812209574,0.009432504,0.064078571,1.78E-05,1,1,0.408,1,1,0.993,0.9875,1,0.907,0.98,0.999,0.995,0.851,0.001,0.923,1,0.008,0.7545,0.9905,1,1,0.818,1,1,1,0.989,0.6575,0.9815
qNet-vmax-vrest-max_dv-carest,0.8125,0.625,0.75,0.945454545,0.714285714,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.232031203,0.91943128,0.777777778,-12.18024801,13.94487396,-29.01406282,-5.186384712,1.534418051,0.672558015,4.182420909,64.09733802,41.22437831,-88.02084897,-0.298881594,7.48E-05,12.52235177,0.812209574,0.009432504,0.064078571,9.00E-07,1,1,0.4485,1,1,0.9925,0.9895,1,0.916,0.9785,0.9985,0.995,0.826,5.00E-04,0.922,1,0.0075,0.695,0.9905,1,1,0.8125,1,1,1,0.988,0.7385,0.977
qNet-vrest-APD50-APD90-camax,0.8125,0.625,0.75,0.927272727,0.73015873,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.220477436,0.933649289,0.777777778,-15.36003355,12.28376551,-47.11397309,-11.1697587,-105.8745705,93.16675145,11.02228776,64.09733802,-88.02084897,286.8620938,363.9871979,0.000245491,12.52235177,0.009432504,53.76993945,83.19192952,1.78E-05,1,0.9995,0.5415,1,1,0.9955,0.996,1,0.966,0.9855,1,0.997,0.865,0.002,0.9615,0.998,0.031,0.7715,0.9985,1,1,0.76,1,1,1,0.9925,0.649,0.9825
qNet-vrest-APD50-APD90-carest,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.22142284,0.933649289,0.777777778,-12.89582784,14.15409186,-10.85809932,16.49093076,18.54240646,7.555574484,-1.730328709,64.09733802,-88.02084897,286.8620938,363.9871979,7.48E-05,12.52235177,0.009432504,53.76993945,83.19192952,9.00E-07,1,0.9995,0.522,1,1,0.996,0.996,1,0.9775,0.982,1,0.9965,0.8575,0.0015,0.947,0.9975,0.0395,0.7375,0.999,1,1,0.7835,1,1,1,0.995,0.6675,0.98
qNet-vrest-APD50-APD90-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.571428571,0.6,0.234989468,0.928909953,0.777777778,-18.83282625,10.3976075,-54.42328543,-12.60834156,-95.44105384,97.898128,-12.66339243,64.09733802,-88.02084897,286.8620938,363.9871979,314.3122396,12.52235177,0.009432504,53.76993945,83.19192952,14.34918714,1,0.998,0.4595,1,1,0.9985,0.9955,1,0.955,0.99,1,0.9985,0.9025,0.003,0.9635,0.999,0.0295,0.9005,0.9985,0.9995,1,0.775,1,1,1,0.997,0.3275,0.9885
qNet-vrest-APD50-APD90-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.220604213,0.933649289,0.777777778,-13.03197562,14.04126369,-12.29854895,14.74254922,10.95662204,11.40250099,1.908666252,64.09733802,-88.02084897,286.8620938,363.9871979,747.0841354,12.52235177,0.009432504,53.76993945,83.19192952,29.43244193,1,0.9995,0.5255,1,1,0.996,0.9965,1,0.976,0.982,1,0.9965,0.857,0.001,0.9475,0.9975,0.0405,0.729,0.999,1,1,0.7845,1,1,1,0.9955,0.6855,0.9805
