Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Beta_6,Beta_7,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,Mean_6,Mean_7,SD_1,SD_2,SD_3,SD_4,SD_5,SD_6,SD_7,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-vmax-vrest-APD50-max_dv-carest-CaTD90,0.8125,0.625,0.75,0.909090909,0.73015873,0.895833333,0.6,0.428571429,1,0.909090909,0.777777778,0.666666667,6.599938401,1.92856725,2.999994,0.440000616,0.734694219,1.50E-06,0.666666667,0.5,0.666666667,0.280191603,0.928909953,0.75,-22.8800727,55.16824067,-127.4838283,-23.43790179,93.81426263,6.744896302,-42.85423054,35.36394812,109.3556917,63.95253604,40.81753408,-88.03022061,287.2062878,-0.292902106,7.28E-05,768.6720229,15.85634121,1.184759215,0.020798121,64.31807536,0.063732419,3.84E-06,46.44521373,1,1,1,0.9975,1,1,0.999,1,0.778,0.998,0.95,0.9985,0.9995,0,0.645,0.9945,0.0075,0.8635,0.6895,1,1,0,1,1,1,1,0.3085,0.998
qNet-vmax-vrest-APD90-camax-carest-CaTD50,0.75,0.5625,0.75,0.909090909,0.73015873,0.90625,0.8,0.142857143,0.75,0.727272727,0.777777778,0.75,2.933326244,1.285713,2.999994,0.275000997,0.918367452,0.30000084,0.666666667,0.25,0.666666667,0.26770284,0.938388626,0.666666667,-23.59846875,8.709793489,-74.68801662,26.78262255,-20.7664236,46.66481776,-50.27568455,6.384718527,-39.17166578,63.95253604,40.81753408,-88.03022061,364.2659437,0.000222565,7.28E-05,327.3555683,15.85634121,1.184759215,0.020798121,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.929,0.9995,1,0.9995,0.9985,1,0.5685,0.912,0.728,0.4825,0.742,0.9105,0.465,0.999,0.0675,0.3675,0.634,0.991,1,0.282,1,1,1,1,0.9825,0.9985
qNet-vmax-vrest-APD90-camax-carest-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.201805676,0.928909953,0.75,-8.547102089,31.09496001,-40.80780904,-0.878284437,54.40682076,22.82313671,-7.199806095,-28.74568794,-0.318906,63.95253604,40.81753408,-88.03022061,364.2659437,0.000222565,7.28E-05,768.6720229,15.85634121,1.184759215,0.020798121,92.85975461,3.76E-05,3.84E-06,46.44521373,1,1,0.989,0.9955,1,1,0.996,1,0.9505,0.999,1,0.9765,0.9965,0.8675,0.8055,0.999,0.1355,0.809,0.9965,1,0.997,0,1,1,1,0.9985,0.3905,1
qNet-vmax-vrest-APD90-max_dv-camax-CaTD90,0.875,0.6875,0.75,0.963636364,0.793650794,0.916666667,0.6,0.428571429,1,0.909090909,0.777777778,0.666666667,8.799914201,2.5714215,2.999994,0.4000006,0.642857545,1.50E-06,0.75,0.545454545,0.666666667,0.211855318,0.957345972,0.791666667,-14.37341294,51.43444209,-42.09970503,-1.178479059,159.912939,37.55945716,-6.769564041,-9.862578304,106.3039549,63.95253604,40.81753408,-88.03022061,364.2659437,-0.292902106,0.000222565,768.6720229,15.85634121,1.184759215,0.020798121,92.85975461,0.063732419,3.76E-05,46.44521373,1,1,1,0.9965,1,1,1,1,0.8865,0.9995,0.968,0.9995,0.995,5.00E-04,0.583,0.797,0.046,0.801,0.8495,1,1,0.802,1,1,1,0.9985,0.568,0.9985
qNet-vmax-vrest-APD90-max_dv-CaTD50-CaTD90,0.875,0.625,0.75,0.945454545,0.746031746,0.875,0.6,0.428571429,1,1,0.777777778,0.666666667,599999.7019,1.92856725,2.999994,0.4000006,0.734694219,1.50E-06,0.75,0.5,0.666666667,0.338613579,0.947867299,0.75,-49.38153777,29.78687465,-111.2793539,82.23448365,41.29842217,-61.01942184,20.25187356,-81.8318371,213.7598903,63.95253604,40.81753408,-88.03022061,364.2659437,-0.292902106,327.3555683,768.6720229,15.85634121,1.184759215,0.020798121,92.85975461,0.063732419,22.17761135,46.44521373,1,1,0.9995,0.998,1,0.9985,0.999,1,0.368,1,0.4765,1,0.993,0,0.254,0.997,0.024,1,0.257,1,0,1,1,1,0.997,1,0.0295,0.2015
qNet-vmax-vrest-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.890909091,0.761904762,0.927083333,0.6,0.571428571,1,0.909090909,0.666666667,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.231545465,0.938388626,0.75,-30.64000277,7.889488535,-33.9151897,-2.507879021,60.02584773,22.53250599,26.39513015,-64.05262904,173.7776388,63.97825074,40.79794507,-88.03028897,0.000222524,7.28E-05,327.3362708,768.6722188,15.86819615,1.331177912,0.020895704,3.76E-05,3.85E-06,22.17423484,46.4212134,1,1,0.989,0.996,1,1,0.9955,1,0.9555,0.999,0.998,0.9855,0.9975,0.4245,0.8035,0.999,0.1365,0.883,0.998,1,0.971,0,1,1,1,0.999,0.23,1
qNet-vmax-vrest-max_dv-camax-carest-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.204295412,0.924170616,0.75,-7.906450273,32.85729912,-44.58104139,-2.904998218,52.08725786,11.11696293,-1.988340585,-28.28792659,1.845912444,63.95253604,40.81753408,-88.03022061,-0.292902106,0.000222565,7.28E-05,327.3555683,15.85634121,1.184759215,0.020798121,0.063732419,3.76E-05,3.84E-06,22.17761135,1,1,0.986,0.9955,1,1,0.9955,1,0.9475,0.999,0.9995,0.9835,0.9935,0.881,0.7895,0.999,0.133,0.741,0.9965,1,1,0,1,1,1,0.999,0.5465,1
qNet-vrest-APD50-APD90-camax-carest-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.198302705,0.928909953,0.75,-14.55076804,24.93724658,-52.86467404,35.75487966,-28.849423,54.66268696,-22.81337021,-14.37359336,-12.37014964,63.95253604,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,327.3555683,15.85634121,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.9815,0.996,1,1,0.9965,1,0.9515,0.999,1,0.9755,0.9955,0.9885,0.8175,0.999,0.142,0.7765,0.997,1,1,0,1,1,1,0.9985,0.4825,1
qNet-vrest-APD50-APD90-camax-carest-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.209070684,0.924170616,0.75,-10.17923633,29.19983353,-49.64768379,40.4933807,-29.70175254,45.16304221,-6.302510943,-27.0664425,-6.244522093,63.95253604,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,768.6720229,15.85634121,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,46.44521373,1,1,0.986,0.9955,1,1,0.996,1,0.9485,0.999,1,0.977,0.997,0.9285,0.8095,0.999,0.1405,0.816,0.997,1,0.997,0,1,1,1,0.9985,0.3555,1
qNet-vrest-APD50-APD90-max_dv-CaTD50-CaTD90,0.75,0.625,0.75,0.854545455,0.746031746,0.895833333,0.6,0.428571429,1,0.818181818,0.777777778,0.666666667,3.29998735,1.92856725,2.999994,0.488889514,0.734694219,1.50E-06,0.6,0.5,0.666666667,0.24602633,0.928909953,0.666666667,-11.41370536,142.6714879,-157.5902658,167.1812364,50.73345842,101.2273829,-65.76229619,42.84955221,-6.67319643,63.95253604,-88.03022061,287.2062878,364.2659437,-0.292902106,327.3555683,768.6720229,15.85634121,0.020798121,64.31807536,92.85975461,0.063732419,22.17761135,46.44521373,1,1,0.978,0.999,1,1,0.9995,1,0.7575,0.9955,0.865,0.8165,0.9765,0.837,0.5535,0.9895,0.103,0.706,0.942,1,0.997,0,1,1,1,0.9785,0.528,1
qNet-vrest-APD50-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.875,0.872727273,0.793650794,0.9375,0.6,0.571428571,0.75,0.909090909,0.666666667,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.75,0.192053167,0.938388626,0.708333333,-35.57966459,4.294627125,-32.32083452,66.4148827,46.14855841,-22.07034386,22.1669354,-79.26151498,145.6348599,63.95253604,-88.03022061,287.2062878,0.000222565,7.28E-05,327.3555683,768.6720229,15.85634121,0.020798121,64.31807536,3.76E-05,3.84E-06,22.17761135,46.44521373,1,1,0.9675,0.996,1,1,0.996,1,0.956,0.999,0.999,0.9795,0.996,0.9855,0.8015,0.9995,0.157,0.849,0.998,1,0.9905,0,1,1,1,0.999,0.324,1
qNet-vrest-APD90-max_dv-camax-carest-CaTD50,0.8125,0.625,0.75,0.872727273,0.761904762,0.895833333,0.6,0.428571429,1,0.909090909,0.777777778,0.666666667,6.599938401,1.92856725,2.999994,0.440000616,0.734694219,1.50E-06,0.666666667,0.5,0.666666667,0.269687891,0.924170616,0.708333333,-11.71890242,122.022287,-162.2411888,152.2457143,-7.086877926,15.32414216,21.84898197,-33.46569603,39.55925718,63.95253604,-88.03022061,364.2659437,-0.292902106,0.000222565,7.28E-05,327.3555683,15.85634121,0.020798121,92.85975461,0.063732419,3.76E-05,3.84E-06,22.17761135,1,1,0.996,0.999,1,1,1,1,0.6435,0.999,0.632,0.9295,0.992,0.757,0.3545,0.938,0.082,0.7845,0.86,1,0.997,0,1,1,1,0.9905,0.447,1
vmax-vrest-APD50-APD90-camax-carest-CaTD50,0.8125,0.6875,0.875,0.872727273,0.793650794,0.9375,0.6,0.571428571,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.5714215,5.99997,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.75,0.187501285,0.943127962,0.666666667,-17.4530927,22.99175596,1.978361063,117.7213877,202.5460207,-66.17653506,-83.56406988,-44.89567607,-42.31438869,40.81753408,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,327.3555683,1.184759215,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.962,0.9955,0.9905,1,0.996,1,0.954,0.9985,1,0.961,0.9855,0.957,0.778,0.9995,0.166,0.744,0.9975,1,1,0.0145,1,1,1,0.9985,0.5625,1
vmax-vrest-APD50-APD90-camax-carest-CaTD90,0.8125,0.625,0.8125,0.909090909,0.746031746,0.916666667,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.254060536,0.938388626,0.791666667,-5.722607148,32.94809814,-6.292045967,114.50995,100.9741481,-81.2871846,40.50106045,-47.00030217,76.96242766,40.81753408,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,768.6720229,1.184759215,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,46.44521373,1,1,0.997,0.995,1,1,0.994,1,0.9585,0.999,0.9995,0.985,0.9935,0.0125,0.7755,0.9995,0.108,0.817,0.996,1,0.995,0,1,1,1,0.999,0.369,1
vmax-vrest-APD50-APD90-camax-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.909090909,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.190836819,0.957345972,0.791666667,-35.40095316,3.412849952,1.240972713,111.6815641,147.2446919,-70.31046225,-16.84150232,-87.28390565,174.6910935,40.81753408,-88.03022061,287.2062878,364.2659437,0.000222565,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,92.85975461,3.76E-05,22.17761135,46.44521373,1,1,0.9785,0.9955,1,1,0.9955,1,0.959,0.999,0.9985,0.977,0.99,0.8195,0.77,0.9995,0.161,0.842,0.999,1,0.987,0.1465,1,1,1,0.9985,0.3845,1
vmax-vrest-APD50-APD90-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.909090909,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.21604421,0.952606635,0.791666667,-30.52079445,7.634525254,-0.642367844,110.0187145,132.7815422,-73.2943425,-4.739449259,-72.61339887,167.5445809,40.81753408,-88.03022061,287.2062878,364.2659437,7.28E-05,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,92.85975461,3.84E-06,22.17761135,46.44521373,1,1,0.988,0.9955,1,1,0.995,1,0.959,0.999,0.9985,0.9775,0.9925,0.5025,0.769,0.9995,0.145,0.849,0.999,1,0.988,0.086,1,1,1,0.999,0.3585,1
vmax-vrest-APD50-APD90-max_dv-carest-CaTD50,0.8125,0.625,0.8125,0.909090909,0.777777778,0.895833333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.263770187,0.947867299,0.75,1.658872658,68.25696299,45.221455,173.6405567,137.6435185,114.3398023,-108.8651682,-122.589882,27.5105415,40.81753408,-88.03022061,287.2062878,364.2659437,-0.292902106,7.28E-05,327.3555683,1.184759215,0.020798121,64.31807536,92.85975461,0.063732419,3.84E-06,22.17761135,1,1,0.993,0.9955,0.9965,1,0.9905,1,0.8995,0.999,0.9975,0.8365,0.99,0.187,0.8005,1,0.1305,1,0.982,1,0,0.999,1,1,1,1,0.025,1
vmax-vrest-APD50-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.875,0.927272727,0.857142857,0.947916667,0.8,0.428571429,0.75,0.727272727,0.888888889,0.833333333,3.666656889,3.857117143,5.99997,0.244445368,0.642857545,0.272728066,0.727272727,0.545454545,0.75,0.16083328,0.966824645,0.708333333,-30.12474129,2.806266387,23.59668369,87.29287107,127.07679,-79.80375946,-6.09238754,-88.19812512,92.46204138,40.81753408,-88.03022061,287.2062878,0.000222565,7.28E-05,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,3.76E-05,3.84E-06,22.17761135,46.44521373,0.9995,1,0.9365,0.993,1,1,0.997,1,0.9655,0.9975,0.9995,0.913,0.8805,0.321,0.789,0.997,0.271,0.68,0.9995,1,0.9995,0.9925,1,1,1,0.9955,0.7425,0.9995
vmax-vrest-APD50-max_dv-camax-CaTD50-CaTD90,0.75,0.625,0.8125,0.890909091,0.746031746,0.895833333,0.6,0.428571429,1,0.818181818,0.777777778,0.75,3.29998735,1.92856725,3.999988,0.488889514,0.734694219,1.33E-06,0.6,0.461538462,0.727272727,0.25569586,0.943127962,0.666666667,32.23745972,114.1213088,-23.92052804,231.3922504,142.7169697,-100.4334597,70.09007995,79.95161487,86.00001661,40.81753408,-88.03022061,287.2062878,-0.292902106,0.000222565,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,0.063732419,3.76E-05,22.17761135,46.44521373,1,1,0.9975,0.9975,1,1,0.998,1,0.926,0.983,0.9945,0.778,0.971,0.185,0.7605,0.9975,0.0925,0.6575,0.9905,1,0.996,0.083,1,1,1,0.994,0.538,1
vrest-APD50-APD90-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.875,0.909090909,0.793650794,0.947916667,0.6,0.571428571,0.75,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.75,0.183679126,0.952606635,0.75,-33.68173178,6.219278139,115.7202531,173.7159252,-73.57260168,-43.6380114,-4.981790127,-84.0974954,137.1443589,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,327.3555683,768.6720229,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,22.17761135,46.44521373,1,1,0.9745,0.9955,1,1,0.995,1,0.9585,0.999,0.9985,0.9765,0.991,0.9845,0.777,0.9995,0.157,0.818,0.998,1,0.993,0.075,1,1,1,0.999,0.4235,1
vrest-APD50-APD90-max_dv-camax-carest-CaTD50,0.875,0.625,0.75,0.945454545,0.801587302,0.875,1,0.142857143,1,0.818181818,1,0.666666667,5.49997525,142858.1331,2.999994,1.22E-06,0.857143,1.50E-06,0.833333333,0.25,0.666666667,0.254555792,0.938388626,0.833333333,-13.59473144,63.24587815,192.8399294,58.17540456,71.95944842,-25.95986227,13.85884772,7.011376836,129.5129354,-88.03022061,287.2062878,364.2659437,-0.292902106,0.000222565,7.28E-05,327.3555683,0.020798121,64.31807536,92.85975461,0.063732419,3.76E-05,3.84E-06,22.17761135,1,1,1,0.999,1,0.9995,1,1,0.843,0.778,0.946,0.97,0.5575,0,0.544,0.5205,0,0.0925,0.4715,1,1,0.996,1,1,1,0.7565,1,0.987
vrest-APD90-max_dv-camax-carest-CaTD50-CaTD90,0.875,0.6875,0.8125,0.981818182,0.857142857,0.916666667,1,0.285714286,1,0.818181818,1,0.75,5.49997525,285715.1939,3.999988,1.22E-06,0.714286,1.33E-06,0.833333333,0.444444444,0.727272727,0.204326116,0.952606635,0.875,-6.3072957,50.42136671,190.5849639,12.93466733,37.396888,-10.82816311,-22.01816859,25.39714523,78.35246781,-88.03022061,364.2659437,-0.292902106,0.000222565,7.28E-05,327.3555683,768.6720229,0.020798121,92.85975461,0.063732419,3.76E-05,3.84E-06,22.17761135,46.44521373,1,1,1,0.978,1,0.9995,1,1,0.9775,0.9845,0.9995,0.9995,0.79,0,0.719,0.524,0.041,0.283,0.9165,1,1,0.997,1,1,1,0.959,0.994,0.9665
