Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-vmax-vrest-APD50-max_dv,0.8125,0.75,0.75,0.836363636,0.841269841,0.916666667,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,3.21427575,2.999994,0.440000616,0.48214344,0.30000084,0.666666667,0.666666667,0.666666667,0.243466395,0.909952607,0.666666667,-10.37828449,30.57517488,-64.12278349,-7.732582222,16.60002903,-36.87384629,21.05685222,63.95253604,40.81753408,-88.03022061,287.2062878,-0.292902106,15.85634121,1.184759215,0.020798121,64.31807536,0.063732419,1,1,0.9335,0.997,1,0.9995,0.9885,1,0.932,0.998,0.997,0.966,0.981,0.9685,0.7865,1,0.1135,0.58,0.995,1,1,0,1,1,1,0.996,0.7615,1
qNet-vmax-vrest-APD90-camax,0.8125,0.6875,0.875,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.75,0.190022623,0.933649289,0.791666667,-3.301618758,36.60167157,-42.2871446,-3.183842511,50.19397848,18.36105558,-21.29909486,63.95253604,40.81753408,-88.03022061,364.2659437,0.000222565,15.85634121,1.184759215,0.020798121,92.85975461,3.76E-05,1,1,0.979,0.9955,1,1,0.996,1,0.949,0.999,1,0.963,0.9945,0.9845,0.8025,0.999,0.139,0.784,0.9965,1,0.9995,0,1,1,1,0.999,0.4395,1
qNet-vmax-vrest-APD90-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.21559662,0.91943128,0.666666667,-0.769220202,40.31852799,-45.28841839,-8.982765895,45.96590323,-0.42724857,12.0178112,63.95253604,40.81753408,-88.03022061,364.2659437,327.3555683,15.85634121,1.184759215,0.020798121,92.85975461,22.17761135,1,1,0.962,0.997,1,0.9995,0.992,1,0.9395,0.9975,0.9995,0.9355,0.99,0.8815,0.798,1,0.1185,0.697,0.996,1,1,0,1,1,1,0.998,0.5615,1
qNet-vmax-vrest-APD90-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.199889989,0.938388626,0.75,-3.721778533,35.81920761,-37.52124947,-4.740209646,56.72573932,4.16546106,28.59219645,63.95253604,40.81753408,-88.03022061,364.2659437,768.6720229,15.85634121,1.184759215,0.020798121,92.85975461,46.44521373,1,1,0.9895,0.9955,1,1,0.9955,1,0.9495,0.999,1,0.967,0.995,0.842,0.798,0.999,0.1305,0.803,0.9965,1,0.997,0,1,1,1,0.999,0.404,1
qNet-vmax-vrest-camax-carest,0.8125,0.6875,0.8125,0.836363636,0.825396825,0.9375,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.30000084,0.666666667,0.615384615,0.666666667,0.234595503,0.91943128,0.666666667,-2.645680868,39.9236518,-55.61165242,-12.37973387,37.03397564,-23.63541933,20.61132591,63.97825074,40.79794507,-88.03028897,0.000222524,7.28E-05,15.86819615,1.331177912,0.020895704,3.76E-05,3.85E-06,1,1,0.907,0.997,1,0.9995,0.9895,1,0.9305,0.999,0.996,0.9685,0.9995,0.9805,0.797,0.999,0.1235,0.9065,0.9955,1,0.981,0,1,1,1,0.999,0.138,1
qNet-vmax-vrest-camax-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.222139747,0.91943128,0.666666667,-1.856699621,39.7593233,-47.76878852,-11.33240927,47.60611819,-5.43312641,9.016932791,63.97825074,40.79794507,-88.03028897,0.000222524,327.3362708,15.86819615,1.331177912,0.020895704,3.76E-05,22.17423484,1,1,0.964,0.9965,1,0.9995,0.9925,1,0.9415,0.999,0.9995,0.9665,0.9985,0.915,0.8015,1,0.1175,0.8105,0.996,1,0.997,0,1,1,1,0.9985,0.3515,1
qNet-vmax-vrest-camax-CaTD90,0.8125,0.6875,0.75,0.836363636,0.825396825,0.90625,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,2.5714215,2.999994,0.488889514,0.48214344,0.30000084,0.6,0.666666667,0.666666667,0.258212517,0.914691943,0.666666667,-13.649112,69.0579833,-109.3966341,-17.40798456,66.85040781,-15.5467669,3.400693482,63.97825074,40.79794507,-88.03028897,0.000222524,768.6722188,15.86819615,1.331177912,0.020895704,3.76E-05,46.4212134,1,1,0.888,0.997,1,1,0.9875,1,0.905,0.999,0.994,0.965,0.9995,0.982,0.779,1,0.123,0.9045,0.995,1,0.974,0,1,1,1,0.9985,0.1475,1
qNet-vmax-vrest-carest-CaTD50,0.8125,0.625,0.75,0.890909091,0.777777778,0.895833333,0.6,0.428571429,1,0.909090909,0.777777778,0.666666667,6.599938401,1.92856725,2.999994,0.440000616,0.734694219,1.50E-06,0.666666667,0.5,0.666666667,0.26208635,0.91943128,0.708333333,-9.349778508,76.0496522,-91.10197945,-31.8693607,118.3331473,-7.344384464,40.54024314,63.97825074,40.79794507,-88.03028897,7.28E-05,327.3362708,15.86819615,1.331177912,0.020895704,3.85E-06,22.17423484,1,1,0.9995,0.997,1,0.9995,0.9985,1,0.916,0.999,0.9925,0.9935,0.9965,0.052,0.734,0.9895,0.0595,0.6925,0.962,1,1,0,1,1,1,0.9955,0.5975,1
qNet-vmax-vrest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.207404263,0.933649289,0.75,-3.13575274,37.38030725,-40.44608012,-7.388237987,56.74893732,1.457727445,25.61343971,63.97825074,40.79794507,-88.03028897,327.3362708,768.6722188,15.86819615,1.331177912,0.020895704,22.17423484,46.4212134,1,1,0.984,0.9955,1,1,0.9945,1,0.948,0.999,1,0.98,0.9995,0.8745,0.7975,0.9995,0.1265,0.893,0.9965,1,0.984,0,1,1,1,0.999,0.1785,1
qNet-vmax-vrest-max_dv-camax,0.875,0.5625,0.6875,0.963636364,0.761904762,0.833333333,0.6,0.285714286,1,1,0.777777778,0.583333333,599999.6832,1.285713,2.39999664,0.4000006,0.918367452,1.71E-06,0.75,0.363636364,0.615384615,0.373879618,0.947867299,0.75,-57.471311,14.69479591,-41.47947445,88.74595094,18.01270637,67.87303978,-35.9620848,63.95253604,40.81753408,-88.03022061,-0.292902106,0.000222565,15.85634121,1.184759215,0.020798121,0.063732419,3.76E-05,1,1,1,1,1,0.985,1,1,0.074,0.9975,0.008,0.9745,0.9725,0,0.003,0.089,0.01,0.9995,0.0235,1,0.0015,0.9995,1,1,1,0.0785,0.068,0.642
qNet-vmax-vrest-max_dv-carest,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.210359522,0.924170616,0.75,-9.417645568,31.65486906,-45.88276759,-2.20607059,51.20783934,12.39253752,-33.56031874,63.95253604,40.81753408,-88.03022061,-0.292902106,7.28E-05,15.85634121,1.184759215,0.020798121,0.063732419,3.84E-06,1,1,0.9775,0.9955,1,1,0.9955,1,0.945,0.999,0.999,0.98,0.992,0.9095,0.7875,0.9995,0.1365,0.7285,0.997,1,1,0,1,1,1,0.999,0.565,1
qNet-vmax-vrest-max_dv-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.221190025,0.91943128,0.666666667,-0.837581878,40.35002083,-45.77939562,-9.634747944,46.25744032,-1.067516657,12.19796253,63.95253604,40.81753408,-88.03022061,-0.292902106,327.3555683,15.85634121,1.184759215,0.020798121,0.063732419,22.17761135,1,1,0.9635,0.997,1,0.9995,0.9915,1,0.9395,0.998,0.9995,0.942,0.993,0.874,0.799,1,0.118,0.7275,0.996,1,1,0,1,1,1,0.998,0.4965,1
qNet-vmax-vrest-max_dv-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.199926671,0.933649289,0.75,-3.79475791,36.13727812,-38.99001202,-5.402461238,56.1183608,1.969926813,27.83759906,63.95253604,40.81753408,-88.03022061,-0.292902106,768.6720229,15.85634121,1.184759215,0.020798121,0.063732419,46.44521373,1,1,0.9875,0.9955,1,1,0.9955,1,0.949,0.999,0.9995,0.9745,0.996,0.861,0.7965,0.999,0.1295,0.8115,0.9965,1,0.997,0,1,1,1,0.999,0.3755,1
qNet-vrest-APD50-APD90-camax,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.21117845,0.924170616,0.75,-11.95661059,26.90882263,-70.76740385,6.046878161,-113.7114031,98.09466246,-1.371744049,63.95253604,-88.03022061,287.2062878,364.2659437,0.000222565,15.85634121,0.020798121,64.31807536,92.85975461,3.76E-05,1,1,0.989,0.996,1,1,0.9955,1,0.9495,0.9985,1,0.9805,0.997,0.9405,0.829,0.999,0.1345,0.7795,0.996,1,1,0,1,1,1,0.998,0.4735,1
qNet-vrest-APD50-APD90-carest,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.215071934,0.924170616,0.75,-11.72908532,27.36517435,-66.77565521,13.51987978,-97.75774585,87.17809316,-7.510087226,63.95253604,-88.03022061,287.2062878,364.2659437,7.28E-05,15.85634121,0.020798121,64.31807536,92.85975461,3.84E-06,1,1,0.987,0.996,1,1,0.9955,1,0.948,0.999,1,0.98,0.998,0.9405,0.826,0.999,0.1385,0.8085,0.997,1,1,0,1,1,1,0.999,0.4005,1
qNet-vrest-APD50-APD90-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.213812152,0.924170616,0.75,-12.11249473,26.81781268,-72.06587284,4.401025612,-118.6360909,101.08544,0.374682508,63.95253604,-88.03022061,287.2062878,364.2659437,327.3555683,15.85634121,0.020798121,64.31807536,92.85975461,22.17761135,1,1,0.989,0.996,1,1,0.9955,1,0.9495,0.9985,1,0.9805,0.997,0.9365,0.829,0.999,0.1345,0.778,0.996,1,1,0,1,1,1,0.998,0.474,1
qNet-vrest-APD50-APD90-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.208381552,0.924170616,0.75,-10.9074636,27.86217072,-67.79488083,10.08272943,-105.2005851,89.63753842,3.672423404,63.95253604,-88.03022061,287.2062878,364.2659437,768.6720229,15.85634121,0.020798121,64.31807536,92.85975461,46.44521373,1,1,0.987,0.996,1,1,0.9955,1,0.949,0.999,1,0.98,0.998,0.948,0.8265,0.999,0.1385,0.812,0.9965,1,1,0,1,1,1,0.999,0.392,1
qNet-vrest-APD50-camax-carest,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.206683958,0.933649289,0.75,-8.422227247,31.38929803,-31.08770947,69.2914674,35.30193166,-5.486495318,-43.08345894,63.95253604,-88.03022061,287.2062878,0.000222565,7.28E-05,15.85634121,0.020798121,64.31807536,3.76E-05,3.84E-06,1,1,0.9895,0.9955,1,1,0.9955,1,0.949,0.999,1,0.974,0.995,0.782,0.7935,0.999,0.1365,0.8175,0.9965,1,0.996,0,1,1,1,0.9985,0.3695,1
qNet-vrest-APD50-camax-CaTD50,0.8125,0.6875,0.875,0.890909091,0.793650794,0.9375,0.6,0.571428571,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.5714215,5.99997,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.75,0.184871734,0.943127962,0.666666667,-8.749563873,30.89581696,-30.28220025,65.29886168,62.22107294,-55.39277411,-19.26200183,63.95253604,-88.03022061,287.2062878,0.000222565,327.3555683,15.85634121,0.020798121,64.31807536,3.76E-05,22.17761135,1,1,0.973,0.9955,1,1,0.9955,1,0.9525,0.998,1,0.955,0.986,0.9595,0.8035,0.999,0.145,0.7105,0.9955,1,1,0.003,1,1,1,0.998,0.6215,1
qNet-vrest-APD50-camax-CaTD90,0.8125,0.6875,0.8125,0.890909091,0.777777778,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,4.499979,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.727272727,0.194714236,0.947867299,0.666666667,-0.942472685,38.66772797,-33.53709423,58.98522273,11.57639827,-6.184484808,23.14801898,63.95253604,-88.03022061,287.2062878,0.000222565,768.6720229,15.85634121,0.020798121,64.31807536,3.76E-05,46.44521373,1,1,0.9695,0.995,1,1,0.995,1,0.945,0.999,0.9995,0.95,0.9915,0.9565,0.784,0.999,0.147,0.8155,0.996,1,0.995,5.00E-04,1,1,1,0.998,0.399,1
qNet-vrest-APD50-carest-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.211303105,0.933649289,0.75,-8.403757872,31.26914513,-30.98908658,68.78101872,29.83342082,-41.0180331,7.720882597,63.95253604,-88.03022061,287.2062878,7.28E-05,768.6720229,15.85634121,0.020798121,64.31807536,3.84E-06,46.44521373,1,1,0.9895,0.9955,1,1,0.9955,1,0.949,0.999,1,0.9745,0.995,0.702,0.7935,0.999,0.135,0.82,0.9965,1,0.996,0,1,1,1,0.9985,0.364,1
qNet-vrest-APD50-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.20448795,0.938388626,0.75,-27.08125292,11.75132183,-31.67967587,64.89168723,29.10281412,-52.72536079,113.9862505,63.95253604,-88.03022061,287.2062878,327.3555683,768.6720229,15.85634121,0.020798121,64.31807536,22.17761135,46.44521373,1,1,0.977,0.996,1,1,0.9955,1,0.9525,0.999,0.999,0.978,0.9965,0.8255,0.797,0.9995,0.1495,0.859,0.998,1,0.9935,0,1,1,1,0.999,0.2915,1
qNet-vrest-APD90-camax-carest,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.205575297,0.928909953,0.75,-9.328367361,30.2520653,-40.4075736,54.73440598,23.37993234,-3.93359759,-33.98130557,63.95253604,-88.03022061,364.2659437,0.000222565,7.28E-05,15.85634121,0.020798121,92.85975461,3.76E-05,3.84E-06,1,1,0.9885,0.9955,1,1,0.9955,1,0.951,0.999,1,0.9755,0.9965,0.8305,0.8035,0.999,0.1365,0.81,0.9965,1,0.997,0,1,1,1,0.9985,0.3855,1
qNet-vrest-APD90-camax-CaTD50,0.8125,0.6875,0.875,0.872727273,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,1.20E-06,0.666666667,0.615384615,0.8,0.181147442,0.933649289,0.791666667,-14.1326208,25.31522147,-46.63638981,42.28328518,43.39186766,-44.66911828,-18.99699144,63.95253604,-88.03022061,364.2659437,0.000222565,327.3555683,15.85634121,0.020798121,92.85975461,3.76E-05,22.17761135,1,1,0.9875,0.9955,1,1,0.9965,1,0.955,0.9985,1,0.9705,0.989,0.9965,0.8205,0.999,0.1365,0.6995,0.9955,1,1,0,1,1,1,0.998,0.63,1
qNet-vrest-APD90-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.203135219,0.933649289,0.75,-25.16490495,13.84042486,-40.13152257,53.15405053,20.58439006,-44.76558653,95.08970538,63.95253604,-88.03022061,364.2659437,327.3555683,768.6720229,15.85634121,0.020798121,92.85975461,22.17761135,46.44521373,1,1,0.976,0.996,1,1,0.9955,1,0.9515,0.999,0.999,0.9785,0.997,0.885,0.8045,0.999,0.1505,0.8545,0.998,1,0.9935,0,1,1,1,0.999,0.29,1
qNet-vrest-camax-carest-CaTD50,0.8125,0.625,0.75,0.854545455,0.761904762,0.916666667,0.6,0.428571429,0.75,0.909090909,0.777777778,0.666666667,6.599938401,1.92856725,2.999994,0.440000616,0.734694219,0.272728066,0.666666667,0.5,0.666666667,0.273057397,0.914691943,0.666666667,-5.738015773,35.60962781,-39.29273301,57.43887487,38.17882582,-60.43413349,19.00913505,63.97825074,-88.03028897,0.000222524,7.28E-05,327.3362708,15.86819615,0.020895704,3.76E-05,3.85E-06,22.17423484,1,1,0.9715,0.9965,1,1,0.99,1,0.9245,0.999,0.998,0.9605,0.994,0.2235,0.7805,1,0.1305,0.826,0.9955,1,0.9885,0,1,1,1,0.9985,0.317,0.9995
qNet-vrest-camax-carest-CaTD90,0.8125,0.625,0.8125,0.890909091,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.240868134,0.933649289,0.75,-8.449679644,30.41365388,-31.41276788,64.89816548,30.8880048,-32.59417197,47.49392469,63.97825074,-88.03028897,0.000222524,7.28E-05,768.6722188,15.86819615,0.020895704,3.76E-05,3.85E-06,46.4212134,1,1,0.993,0.9955,1,1,0.9945,1,0.9475,0.999,0.9995,0.9775,0.9955,0.252,0.7945,0.999,0.1325,0.8525,0.997,1,0.9875,0,1,1,1,0.9985,0.3005,1
qNet-vrest-camax-CaTD50-CaTD90,0.8125,0.625,0.8125,0.890909091,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.666666667,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.642857679,1.33E-06,0.666666667,0.545454545,0.727272727,0.23790806,0.938388626,0.75,-23.64102451,15.04333582,-32.37141423,62.72938457,30.46539623,-42.74138349,133.1676467,63.97825074,-88.03028897,0.000222524,327.3362708,768.6722188,15.86819615,0.020895704,3.76E-05,22.17423484,46.4212134,1,1,0.987,0.9955,1,1,0.995,1,0.9525,0.999,0.998,0.9805,0.997,0.354,0.79,0.999,0.14,0.887,0.998,1,0.97,0,1,1,1,0.999,0.2205,1
qNet-vrest-max_dv-camax-carest,0.8125,0.6875,0.8125,0.872727273,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.197470403,0.928909953,0.75,-9.004823697,31.72424166,-44.4476442,50.04197876,13.60085191,-1.475751519,-31.87670918,63.95253604,-88.03022061,-0.292902106,0.000222565,7.28E-05,15.85634121,0.020798121,0.063732419,3.76E-05,3.84E-06,1,1,0.981,0.9955,1,1,0.995,1,0.9455,0.999,0.9995,0.977,0.9865,0.895,0.7855,0.999,0.1355,0.6955,0.996,1,1,0,1,1,1,0.998,0.635,1
qNet-vrest-max_dv-camax-CaTD50,0.8125,0.6875,0.875,0.890909091,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.75,0.184524855,0.938388626,0.791666667,-5.035726819,35.01238628,-43.81507868,42.07901712,13.17506751,-18.82568438,-0.278840742,63.95253604,-88.03022061,-0.292902106,0.000222565,327.3555683,15.85634121,0.020798121,0.063732419,3.76E-05,22.17761135,1,1,0.986,0.9955,1,0.999,0.9945,1,0.9465,0.998,0.9995,0.964,0.9735,0.957,0.79,1,0.122,0.607,0.995,1,1,0,1,1,1,0.9975,0.769,1
qNet-vrest-max_dv-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.727272727,0.190725214,0.933649289,0.666666667,-21.78624968,18.11029037,-42.62798311,50.83618159,11.53162956,-38.83015187,83.89144804,63.95253604,-88.03022061,-0.292902106,327.3555683,768.6720229,15.85634121,0.020798121,0.063732419,22.17761135,46.44521373,1,1,0.972,0.9955,1,1,0.9955,1,0.9505,0.999,0.9985,0.984,0.994,0.953,0.7865,0.999,0.1505,0.7805,0.998,1,0.9995,0,1,1,1,0.999,0.492,1
vmax-APD50-APD90-carest-CaTD90,0.8125,0.5625,0.75,0.927272727,0.777777778,0.895833333,1,0.142857143,0.75,0.727272727,0.888888889,0.666666667,3.666656889,1.285711714,2.999992,1.38E-06,0.964285754,0.333334222,0.769230769,0.222222222,0.6,0.28888704,0.933649289,0.708333333,1.774816182,14.00129261,15.5124639,35.8534658,-30.5697009,23.342825,21.3411993,40.81753408,287.2062878,364.2659437,7.28E-05,768.6720229,1.184759215,64.31807536,92.85975461,3.84E-06,46.44521373,0.9995,1,0.6505,1,1,0.9895,0.747,1,0.8025,0.95,0.994,0.169,0.3485,0.3335,0.7205,0.9615,0.104,0.3465,0.8135,1,1,1,1,1,1,0.785,0.9825,1
vmax-APD50-APD90-max_dv-CaTD90,0.8125,0.625,0.8125,0.927272727,0.80952381,0.895833333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.279021262,0.933649289,0.75,-33.90530952,30.08473617,92.39636539,50.17681266,-10.12564859,52.77853782,-9.942883937,40.81753408,287.2062878,364.2659437,-0.292902106,768.6720229,1.184759215,64.31807536,92.85975461,0.063732419,46.44521373,1,1,0.9905,1,1,0.985,1,1,0.1835,1,0.0615,0.931,0.921,0.978,0.0145,0.4495,0.108,0.97,0.3105,1,0.28,1,1,1,1,0.002,0.2375,1
vmax-APD50-camax-carest-CaTD50,0.8125,0.625,0.6875,0.927272727,0.777777778,0.916666667,0.8,0.142857143,1,0.818181818,0.888888889,0.583333333,4.3999813,2.571414429,2.39999664,0.244445368,0.857143,1.71E-06,0.727272727,0.25,0.615384615,0.23519289,0.933649289,0.75,-5.968191312,1.320893101,20.74583,69.45170637,-125.486946,87.20475263,-36.06919412,40.81753408,287.2062878,0.000222565,7.28E-05,327.3555683,1.184759215,64.31807536,3.76E-05,3.84E-06,22.17761135,1,1,1,0.9845,0.9895,0.993,0.958,0.9985,0.6235,0.9735,0.8285,0.53,0.563,0.625,0.4995,0.3545,0.0015,0.7545,5.00E-04,1,0.9935,1,1,1,1,0.984,0.742,0.9985
vmax-APD50-camax-carest-CaTD90,0.75,0.5625,0.8109375,0.890909091,0.73015873,0.895833333,0.6,0.142857143,1,0.727272727,0.777777778,0.75,2.933326244,1.285713,3.97498815,0.488889514,0.918367452,1.50E-06,0.6,0.25,0.666666667,0.29934665,0.924170616,0.666666667,-0.997754858,9.531819436,21.16945838,-64.32843052,81.57565699,17.96163572,117.9755862,40.81753408,287.2062878,0.000222565,7.28E-05,768.6720229,1.184759215,64.31807536,3.76E-05,3.84E-06,46.44521373,0.999,1,0.9855,0.987,1,1,0.857,1,0.886,0.9955,0.9905,0.374,0.3445,0,0.7705,0.8985,0.1155,0.8425,0.9405,1,0.4825,1,1,1,1,0.816,0.4905,0.9985
vmax-APD90-camax-carest-CaTD50,0.8125,0.625,0.8125,0.927272727,0.825396825,0.9375,1,0.142857143,0.75,0.727272727,0.888888889,0.75,3.666656889,3.857117143,3.999988,1.38E-06,0.857143,0.272728066,0.769230769,0.25,0.725757576,0.245497417,0.938388626,0.75,-3.41570594,5.578687943,24.85044649,27.5338155,-12.42919734,-7.085449247,-5.990517881,40.81753408,364.2659437,0.000222565,7.28E-05,327.3555683,1.184759215,92.85975461,3.76E-05,3.84E-06,22.17761135,0.9985,1,0.9505,0.9925,1,0.977,0.8995,1,0.9235,0.9655,0.998,0.216,0.193,0.602,0.8205,0.9165,0.1705,0.276,0.925,1,1,1,1,1,1,0.649,0.9965,0.998
vmax-vrest-APD50-APD90-carest,0.8125,0.6875,0.8125,0.872727273,0.761904762,0.9375,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.217186194,0.933649289,0.75,-6.900176576,32.63738168,1.800337619,117.00105,142.2330834,-67.57322527,-88.23920072,40.81753408,-88.03022061,287.2062878,364.2659437,7.28E-05,1.184759215,0.020798121,64.31807536,92.85975461,3.84E-06,1,1,0.984,0.9955,0.9995,1,0.9945,1,0.951,0.998,0.999,0.9595,0.989,0.613,0.762,0.9995,0.161,0.8105,0.999,1,0.9935,0,1,1,1,0.998,0.383,0.9995
