Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Beta_6,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,Mean_6,SD_1,SD_2,SD_3,SD_4,SD_5,SD_6,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
vmax-APD50-APD90-camax-carest-CaTD50,0.6875,0.5625,0.8125,0.863636364,0.73015873,0.947916667,0.8,0,1,0.545454545,0.888888889,0.75,2.1999967,0.99999711,3.999988,0.314286792,1,1.33E-06,0.615384615,0,0.727272727,0.401142872,0.924170616,0.666666667,-15.70250709,-3.761998687,26.55094729,-14.22391219,153.0898551,-59.55927645,71.10567987,-27.90383667,40.81753408,287.2062878,364.2659437,0.000222565,7.28E-05,327.3555683,1.184759215,64.31807536,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.999,1,1,1,1,1,0.409,0.0145,0.2865,0.0215,0.028,0.0695,0.143,0.178,0.0465,0,0.419,1,1,0.9535,1,1,1,0,1,1
vmax-vrest-APD50-APD90-camax-carest,0.8125,0.6875,0.8125,0.890909091,0.761904762,0.9375,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,2.142853714,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.21657367,0.943127962,0.75,-5.201411472,34.43913719,-2.294399714,117.4357734,147.7926655,-72.71435397,-15.06885303,-66.83244604,40.81753408,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,1.184759215,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,1,1,0.9935,0.9955,0.987,1,0.995,1,0.957,0.999,1,0.9755,0.99,0.563,0.778,0.9995,0.128,0.774,0.9965,1,0.996,0,1,1,1,0.9985,0.465,1
vmax-vrest-APD50-APD90-camax-CaTD50,0.75,0.6875,0.875,0.872727273,0.777777778,0.9375,0.6,0.428571429,0.75,0.818181818,0.777777778,0.833333333,3.29998735,2.5714215,5.99997,0.488889514,0.642857545,0.272728066,0.6,0.545454545,0.75,0.198853315,0.943127962,0.666666667,-6.226949536,33.8725414,-4.172088635,113.9364191,198.4239962,-78.28596437,-96.9803515,-33.80521057,40.81753408,-88.03022061,287.2062878,364.2659437,0.000222565,327.3555683,1.184759215,0.020798121,64.31807536,92.85975461,3.76E-05,22.17761135,1,1,0.9655,0.995,0.9865,1,0.996,1,0.9615,0.998,0.9995,0.944,0.982,0.601,0.7815,0.9995,0.15,0.6885,0.996,1,1,0.175,1,1,1,0.9985,0.662,1
vmax-vrest-APD50-APD90-camax-CaTD90,0.8125,0.625,0.8125,0.909090909,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.242170268,0.947867299,0.791666667,2.228134012,41.5903999,-11.89485603,113.2291978,98.7542165,-98.82888039,35.20972186,101.262291,40.81753408,-88.03022061,287.2062878,364.2659437,0.000222565,768.6720229,1.184759215,0.020798121,64.31807536,92.85975461,3.76E-05,46.44521373,1,1,0.9965,0.9945,1,1,0.995,1,0.9605,0.9985,0.999,0.973,0.9915,0.167,0.7625,0.9995,0.1055,0.7925,0.996,1,0.995,0.0385,1,1,1,0.999,0.4175,1
vmax-vrest-APD50-APD90-carest-CaTD50,0.8125,0.6875,0.8125,0.963636364,0.857142857,0.916666667,1,0.285714286,1,0.818181818,1,0.75,4.3999813,142858.1901,3.999988,1.37E-06,0.714286,1.33E-06,0.769230769,0.444444444,0.727272727,0.213832954,0.962085308,0.833333333,-8.548667371,47.43324077,27.2903891,178.9246395,3.519036273,121.1271235,-126.9139528,19.96416326,40.81753408,-88.03022061,287.2062878,364.2659437,7.28E-05,327.3555683,1.184759215,0.020798121,64.31807536,92.85975461,3.84E-06,22.17761135,1,1,1,0.9905,1,1,1,1,0.9825,0.958,1,0.921,0.655,0.013,0.7745,0.8785,0.1255,0.2,0.9955,1,1,0.9815,1,1,1,0.9535,0.997,0.995
vmax-vrest-APD50-APD90-carest-CaTD90,0.8125,0.625,0.8125,0.909090909,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.232604136,0.943127962,0.791666667,-5.256702836,33.97967654,-3.528838126,116.2180839,134.204124,-74.87593468,-60.25031147,21.5655804,40.81753408,-88.03022061,287.2062878,364.2659437,7.28E-05,768.6720229,1.184759215,0.020798121,64.31807536,92.85975461,3.84E-06,46.44521373,1,1,0.996,0.995,1,1,0.994,1,0.957,0.999,1,0.978,0.9915,0.3115,0.7785,0.9995,0.119,0.7855,0.9965,1,0.995,0,1,1,1,0.9985,0.44,1
vmax-vrest-APD50-APD90-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.909090909,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.571428571,0.727272727,0.214564005,0.952606635,0.791666667,-32.09936528,6.005065977,-0.755793672,109.9674791,131.5747301,-72.72164214,-77.35058755,178.2030326,40.81753408,-88.03022061,287.2062878,364.2659437,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,92.85975461,22.17761135,46.44521373,1,1,0.988,0.9955,1,1,0.9955,1,0.96,0.999,0.9985,0.9785,0.9925,0.4985,0.7715,0.9995,0.145,0.8515,0.999,1,0.9875,0.1135,1,1,1,0.9985,0.352,1
vmax-vrest-APD50-camax-carest-CaTD50,0.875,0.75,0.875,0.945454545,0.888888889,0.9375,0.8,0.571428571,1,0.818181818,0.888888889,0.833333333,5.49997525,5.142819857,5.99997,0.220000858,0.48214344,1.20E-06,0.8,0.666666667,0.8,0.120046892,0.971563981,0.833333333,-11.42147356,22.6198526,21.72699248,92.64579097,109.3382868,-53.54081568,-55.37762056,-27.85746048,40.81753408,-88.03022061,287.2062878,0.000222565,7.28E-05,327.3555683,1.184759215,0.020798121,64.31807536,3.76E-05,3.84E-06,22.17761135,1,1,0.99,0.993,1,1,0.9955,1,0.9655,0.9965,1,0.914,0.875,0.989,0.7865,0.9975,0.2115,0.6115,0.9985,1,1,0.977,1,1,1,0.9955,0.8155,0.9995
vmax-vrest-APD50-camax-carest-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.841269841,0.9375,0.8,0.428571429,1,0.818181818,0.888888889,0.75,4.3999813,3.857117143,3.999988,0.244445368,0.642857545,1.33E-06,0.75,0.545454545,0.727272727,0.160454387,0.966824645,0.75,-4.484664288,28.39699279,20.10284923,90.40205924,59.51349713,6.120073994,-73.84617184,12.76500977,40.81753408,-88.03022061,287.2062878,0.000222565,7.28E-05,768.6720229,1.184759215,0.020798121,64.31807536,3.76E-05,3.84E-06,46.44521373,1,1,0.9965,0.9915,1,1,0.9955,1,0.965,0.996,0.9995,0.92,0.8705,0.4065,0.778,0.997,0.1805,0.6305,0.998,1,1,0.9745,1,1,1,0.994,0.7745,0.999
vmax-vrest-APD50-camax-CaTD50-CaTD90,0.8125,0.6875,0.875,0.927272727,0.841269841,0.947916667,0.8,0.428571429,0.75,0.727272727,0.888888889,0.833333333,3.666656889,3.857117143,5.99997,0.244445368,0.642857545,0.272728066,0.727272727,0.545454545,0.75,0.167715132,0.962085308,0.708333333,-32.55364304,0.984946398,23.95490646,88.83540176,132.7780683,-86.24337941,-96.25598839,102.5393246,40.81753408,-88.03022061,287.2062878,0.000222565,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,3.76E-05,22.17761135,46.44521373,0.9995,1,0.9315,0.993,1,1,0.997,1,0.9655,0.9975,0.9995,0.9125,0.881,0.2085,0.7895,0.9965,0.2755,0.6745,0.9995,1,1,0.9935,1,1,1,0.9955,0.75,0.9995
vmax-vrest-APD50-carest-CaTD50-CaTD90,0.875,0.75,0.875,0.945454545,0.873015873,0.947916667,0.8,0.571428571,1,0.818181818,0.888888889,0.833333333,5.49997525,5.142819857,5.99997,0.244445368,0.48214344,1.33E-06,0.75,0.666666667,0.75,0.12498866,0.971563981,0.833333333,-27.24909361,4.351107202,21.45732321,85.35279514,61.32765095,-16.86622242,-70.75967203,149.0784776,40.81753408,-88.03022061,287.2062878,7.28E-05,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,3.84E-06,22.17761135,46.44521373,0.9995,1,0.979,0.9915,1,1,0.9965,1,0.969,0.9975,0.9995,0.9195,0.879,0.9205,0.7815,0.9965,0.243,0.738,1,1,0.9935,0.992,1,1,1,0.9955,0.643,0.999
vmax-vrest-APD90-camax-carest-CaTD50,0.75,0.625,0.8125,0.890909091,0.777777778,0.9375,0.6,0.285714286,1,0.818181818,0.777777778,0.75,3.29998735,2.571414429,3.999988,0.440000616,0.80357165,1.33E-06,0.666666667,0.4,0.727272727,0.232125621,0.943127962,0.708333333,-2.254518882,22.71998942,16.03868954,76.07772624,33.54500153,46.02961704,-101.5474976,16.28657561,40.81753408,-88.03022061,364.2659437,0.000222565,7.28E-05,327.3555683,1.184759215,0.020798121,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.997,0.979,1,0.9955,0.9975,1,0.987,0.9795,0.9995,0.828,0.793,0.078,0.7975,0.9875,0.2655,0.45,1,1,1,0.2765,1,1,1,0.9785,0.8875,0.9945
vmax-vrest-APD90-carest-CaTD50-CaTD90,0.8125,0.75,0.8125,0.945454545,0.888888889,0.947916667,0.8,0.428571429,1,0.818181818,0.888888889,0.75,4.3999813,5.142819857,3.999988,0.220000858,0.571429,1.33E-06,0.769230769,0.6,0.727272727,0.135649797,0.971563981,0.75,-15.94858552,10.8748288,12.43660805,64.54504819,1.114504007,91.8423147,-74.18039713,223.5935668,40.81753408,-88.03022061,364.2659437,7.28E-05,327.3555683,768.6720229,1.184759215,0.020798121,92.85975461,3.84E-06,22.17761135,46.44521373,1,1,0.9985,0.982,1,1,0.995,1,0.978,0.9975,0.9985,0.9495,0.7975,0.7775,0.8215,0.988,0.1805,0.626,0.9985,1,0.9995,1,1,1,1,0.99,0.7605,1
vmax-vrest-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.825396825,0.927083333,0.8,0.428571429,1,0.818181818,0.888888889,0.75,5.49997525,3.857117143,3.999988,0.244445368,0.642857545,1.33E-06,0.727272727,0.545454545,0.727272727,0.187747006,0.957345972,0.791666667,-24.43806764,5.110074854,20.21664446,80.03596055,63.61563089,-8.679370696,-59.04462072,208.4787903,40.79794507,-88.03028897,0.000222524,7.28E-05,327.3362708,768.6722188,1.331177912,0.020895704,3.76E-05,3.85E-06,22.17423484,46.4212134,1,1,0.9965,0.99,1,1,0.996,1,0.9755,0.998,0.999,0.9525,0.8635,0.0035,0.784,0.996,0.2045,0.7925,1,1,0.9525,0.999,1,1,1,0.9935,0.54,0.9995
vmax-vrest-max_dv-carest-CaTD50-CaTD90,0.75,0.6875,0.875,0.890909091,0.825396825,0.947916667,0.6,0.571428571,0.75,0.818181818,0.777777778,0.833333333,3.29998735,2.142853714,5.99997,0.488889514,0.553316899,0.25000075,0.6,0.614285714,0.75,0.220011993,0.957345972,0.666666667,-5.553749831,23.98845114,-5.287145122,68.41992493,-32.84348264,193.0661238,-84.73500118,305.6113368,40.81753408,-88.03022061,-0.292902106,7.28E-05,327.3555683,768.6720229,1.184759215,0.020798121,0.063732419,3.84E-06,22.17761135,46.44521373,1,1,0.9735,0.9885,1,1,0.9895,1,0.967,0.9985,0.9975,0.837,0.976,0.5745,0.8285,0.994,0.1765,0.9625,0.998,1,0.151,1,1,1,1,0.9955,0.1055,1
vrest-APD50-APD90-camax-carest-CaTD50,0.8125,0.6875,0.875,0.872727273,0.793650794,0.9375,0.6,0.571428571,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.5714215,5.99997,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.75,0.188356968,0.938388626,0.666666667,-17.72941811,22.91477655,119.4095904,208.2606658,-70.19930232,-86.91993013,-42.40272096,-43.367926,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,327.3555683,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.965,0.9955,0.99,1,0.996,1,0.9555,0.9985,0.9995,0.968,0.988,0.9535,0.7815,0.9995,0.16,0.745,0.9975,1,1,0.005,1,1,1,0.9985,0.5525,1
vrest-APD50-APD90-camax-carest-CaTD90,0.8125,0.625,0.8125,0.909090909,0.746031746,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.24597694,0.943127962,0.791666667,-5.598898947,32.63835389,111.0606394,107.0477057,-68.08823931,24.71455461,-59.88596994,48.3694887,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,768.6720229,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,46.44521373,1,1,0.9945,0.995,1,1,0.994,1,0.955,0.999,0.9995,0.9745,0.989,0.099,0.7715,0.9995,0.128,0.8115,0.9965,1,0.995,0.006,1,1,1,0.998,0.4155,1
vrest-APD50-APD90-camax-CaTD50-CaTD90,0.8125,0.6875,0.875,0.909090909,0.793650794,0.947916667,0.6,0.571428571,1,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.75,0.182228374,0.952606635,0.833333333,-35.04520379,4.365583504,114.1418219,169.1686043,-72.5010577,-40.93839426,-88.0866106,149.1349481,-88.03022061,287.2062878,364.2659437,0.000222565,327.3555683,768.6720229,0.020798121,64.31807536,92.85975461,3.76E-05,22.17761135,46.44521373,1,1,0.976,0.9955,1,1,0.995,1,0.9595,0.999,0.9985,0.9765,0.9915,0.9815,0.7785,0.9995,0.158,0.821,0.999,1,0.9925,0.0975,1,1,1,0.9985,0.419,1
vrest-APD50-APD90-carest-CaTD50-CaTD90,0.875,0.6875,0.8125,0.945454545,0.825396825,0.916666667,0.8,0.285714286,1,0.818181818,0.888888889,0.75,5.49997525,3.857117143,3.999988,0.220000858,0.714286,1.33E-06,0.8,0.444444444,0.727272727,0.201962908,0.957345972,0.791666667,-45.60139155,15.10842153,193.9842414,51.7846914,46.61690715,5.219764954,-82.50099697,255.7512315,-88.03022061,287.2062878,364.2659437,7.28E-05,327.3555683,768.6720229,0.020798121,64.31807536,92.85975461,3.84E-06,22.17761135,46.44521373,1,1,1,0.9945,1,1,0.9995,1,0.9825,0.9745,1,0.9815,0.815,5.00E-04,0.799,0.9035,0.0875,0.291,0.9945,1,1,0.892,1,1,1,0.975,0.9895,0.9955
vrest-APD50-camax-carest-CaTD50-CaTD90,0.8125,0.75,0.875,0.927272727,0.857142857,0.947916667,0.6,0.571428571,1,0.818181818,0.777777778,0.833333333,5.49997525,3.85713,5.99997,0.4000006,0.48214344,1.20E-06,0.727272727,0.666666667,0.8,0.128089789,0.966824645,0.833333333,-28.59570986,2.548532811,94.03513821,84.89503,-48.24522827,16.61695601,-73.73310801,124.209984,-88.03022061,287.2062878,0.000222565,7.28E-05,327.3555683,768.6720229,0.020798121,64.31807536,3.76E-05,3.84E-06,22.17761135,46.44521373,1,1,0.999,0.986,1,1,0.998,1,0.9935,0.9965,1,0.981,0.935,0.9705,0.8855,0.991,0.173,0.4915,1,1,1,0.6725,1,1,1,0.989,0.907,0.999
vrest-APD50-max_dv-carest-CaTD50-CaTD90,0.8125,0.625,0.8125,0.945454545,0.80952381,0.916666667,1,0.142857143,1,0.727272727,1,0.75,3.666656889,142858.3094,3.999988,1.37E-06,0.857143,1.33E-06,0.769230769,0.25,0.727272727,0.257645553,0.938388626,0.833333333,1.852674266,57.2851245,78.50379708,-5.177117398,24.13675735,99.74257694,54.14577587,60.91153747,-88.03022061,287.2062878,-0.292902106,7.28E-05,327.3555683,768.6720229,0.020798121,64.31807536,0.063732419,3.84E-06,22.17761135,46.44521373,1,1,1,0.9905,1,0.999,0.984,1,0.9385,0.2655,1,0.813,0.2715,0,0.8775,0.9935,0.044,0.0095,0.9475,1,1,1,1,1,1,0.3985,1,0.999
vrest-APD90-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.777777778,0.895833333,0.6,0.428571429,1,0.909090909,0.775,0.75,6.599938401,2.142853714,3.999988,0.488889514,0.642857545,1.33E-06,0.6,0.545454545,0.727272727,0.217524328,0.952606635,0.75,-19.52380309,15.31866748,96.54099649,-64.3132144,125.0542595,12.78952131,-41.83121385,274.3033785,-88.03022061,364.2659437,0.000222565,7.28E-05,327.3555683,768.6720229,0.020798121,92.85975461,3.76E-05,3.84E-06,22.17761135,46.44521373,1,1,0.999,0.994,1,1,0.9945,1,0.966,0.999,0.9985,0.9865,0.9785,0,0.7615,0.9985,0.1185,0.9025,0.9985,1,0.8055,0.822,1,1,1,0.9965,0.2515,1
