Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
dvdtmax-vmax-vrest-max_dv-camax,0.75,0.6875,0.875,0.927272727,0.873015873,0.9375,1,0.285714286,1,0.636363636,1,0.833333333,2.749995188,142858.3543,5.99997,1.57E-06,0.714286,1.20E-06,0.714285714,0.444444444,0.8,0.209958818,0.961966825,0.9,1.088708328,39.91194471,-79.90286763,77.09350847,85.34616916,57.71109256,-70.87629672,72.03390709,40.81753408,-88.03022061,-0.292902106,0.000222565,2.416227739,1.184759215,0.020798121,0.063732419,3.76E-05,1,1,0.9985,0.9505,1,0.999,0.998,1,0.9605,0.977,0.9935,0.8565,0.4675,0.3325,0.6365,0.9465,0.2015,0.27,0.983,1,1,0.992,0.995443038,1,1,0.9715,0.996,1
vmax-vrest-APD90-camax-CaTD50,0.8125,0.75,0.875,0.963636364,0.904761905,0.9375,1,0.428571429,1,0.818181818,1,0.833333333,4.3999813,428571.7115,5.99997,1.37E-06,0.571429,1.20E-06,0.769230769,0.6,0.8,0.159817898,0.966824645,0.9,1.013767991,20.95185509,15.79425756,48.85996971,50.10392516,-37.55512342,-2.400072235,40.81753408,-88.03022061,364.2659437,0.000222565,327.3555683,1.184759215,0.020798121,92.85975461,3.76E-05,22.17761135,1,1,1,0.9385,1,0.995,0.997,1,0.9915,0.9785,1,0.9245,0.554,0.7685,0.876,0.9565,0.1475,0.2475,0.9975,1,1,1,1,1,1,0.932,0.997,1
APD50-APD90-carest-CaTD50-CaTD90,0.875,0.6875,0.8125,0.981818182,0.80952381,0.916666667,1,0.285714286,1,0.818181818,1,0.75,5.49997525,285714.9327,3.999988,1.22E-06,0.714286,1.33E-06,0.833333333,0.444444444,0.727272727,0.242012957,0.914691943,0.9,-17.17951079,14.49048156,25.58856161,-30.2346948,95.58441431,52.2594701,32.41495888,287.2062878,364.2659437,7.28E-05,327.3555683,768.6720229,64.31807536,92.85975461,3.84E-06,22.17761135,46.44521373,1,1,1,0.9955,1,0.9975,0.967,1,0.904,0.4995,0.9995,0.99,0.407,0,0.8175,0.9475,0,0.084,0.324,1,1,1,1,1,1,0.1195,1,0.731
vmax-vrest-APD50-CaTD50-CaTD90,0.875,0.75,0.875,0.945454545,0.873015873,0.947916667,0.8,0.571428571,1,0.818181818,0.888888889,0.833333333,5.49997525,5.142819857,5.99997,0.244445368,0.48214344,1.33E-06,0.75,0.666666667,0.75,0.124957012,0.971563981,0.866666667,-32.13307747,-0.965679527,20.77456573,83.50513912,58.14042908,-85.54335857,182.7092952,40.81753408,-88.03022061,287.2062878,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,22.17761135,46.44521373,0.9995,1,0.98,0.9915,1,1,0.996,1,0.9715,0.998,0.999,0.9295,0.8745,0.9175,0.7855,0.9965,0.244,0.7465,1,1,0.9895,0.9945,1,1,1,0.995,0.6255,0.999
vrest-APD50-camax-CaTD50-CaTD90,0.8125,0.75,0.875,0.927272727,0.841269841,0.947916667,0.6,0.571428571,1,0.818181818,0.777777778,0.833333333,5.49997525,3.21427575,5.99997,0.4000006,0.48214344,1.20E-06,0.727272727,0.666666667,0.8,0.144122447,0.962085308,0.866666667,-24.56765446,6.448706718,95.14423059,78.25202424,-35.98992451,-59.68714691,105.2199542,-88.03022061,287.2062878,0.000222565,327.3555683,768.6720229,0.020798121,64.31807536,3.76E-05,22.17761135,46.44521373,1,1,0.999,0.986,1,1,0.9975,1,0.9915,0.9965,1,0.979,0.936,0.8865,0.8765,0.9915,0.1735,0.487,1,1,1,0.5185,1,1,1,0.989,0.9075,0.999
qNet-vmax-vrest-APD90-camax,0.8125,0.6875,0.875,0.872727273,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.75,0.190022623,0.933649289,0.833333333,-3.301618758,36.60167157,-42.2871446,-3.183842511,50.19397848,18.36105558,-21.29909486,63.95253604,40.81753408,-88.03022061,364.2659437,0.000222565,15.85634121,1.184759215,0.020798121,92.85975461,3.76E-05,1,1,0.979,0.9955,1,1,0.996,1,0.949,0.999,1,0.963,0.9945,0.9845,0.8025,0.999,0.139,0.784,0.9965,1,0.9995,0,1,1,1,0.999,0.4395,1
qNet-vrest-APD90-camax-CaTD50,0.8125,0.6875,0.875,0.872727273,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,1.20E-06,0.666666667,0.615384615,0.8,0.181147442,0.933649289,0.833333333,-14.1326208,25.31522147,-46.63638981,42.28328518,43.39186766,-44.66911828,-18.99699144,63.95253604,-88.03022061,364.2659437,0.000222565,327.3555683,15.85634121,0.020798121,92.85975461,3.76E-05,22.17761135,1,1,0.9875,0.9955,1,1,0.9965,1,0.955,0.9985,1,0.9705,0.989,0.9965,0.8205,0.999,0.1365,0.6995,0.9955,1,1,0,1,1,1,0.998,0.63,1
qNet-vrest-max_dv-camax-CaTD50,0.8125,0.6875,0.875,0.890909091,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.75,0.184524855,0.938388626,0.833333333,-5.035726819,35.01238628,-43.81507868,42.07901712,13.17506751,-18.82568438,-0.278840742,63.95253604,-88.03022061,-0.292902106,0.000222565,327.3555683,15.85634121,0.020798121,0.063732419,3.76E-05,22.17761135,1,1,0.986,0.9955,1,0.999,0.9945,1,0.9465,0.998,0.9995,0.964,0.9735,0.957,0.79,1,0.122,0.607,0.995,1,1,0,1,1,1,0.9975,0.769,1
dvdtmax-vmax-vrest-max_dv-CaTD50,0.875,0.6875,0.75,0.963636364,0.777777778,0.916666667,0.8,0.285714286,1,0.909090909,0.888888889,0.666666667,8.799914201,3.21427575,2.999994,0.220000858,0.714286,1.50E-06,0.8,0.444444444,0.666666667,0.240746933,0.943127962,0.833333333,18.51209599,58.5088682,-60.24864396,36.13792235,131.0265669,-10.75879168,83.97188741,72.03390709,40.81753408,-88.03022061,-0.292902106,327.3555683,2.416227739,1.184759215,0.020798121,0.063732419,22.17761135,1,1,1,0.995,0.995,0.9515,1,1,0.677,0.9995,0.724,0.9955,0.968,5.00E-04,0.264,0.3725,0.007,0.9015,0.3335,1,0.999,0.9995,0.999493671,1,1,0.9995,0.4155,1
dvdtmax-vmax-vrest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.927272727,0.825396825,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,5.49997525,3.21427575,3.999988,0.440000616,0.571429,1.33E-06,0.666666667,0.6,0.727272727,0.154738428,0.962085308,0.833333333,12.47195271,43.02387878,-44.54453393,34.9622258,73.57864513,32.40424628,11.58601629,72.02405995,40.79794507,-88.03028897,327.3362708,768.6722188,2.434174718,1.331177912,0.020895704,22.17423484,46.4212134,1,1,0.9985,0.971,1,0.9995,0.9965,1,0.963,0.999,0.999,0.936,0.916,0.74,0.755,0.996,0.1395,0.8255,0.9895,1,0.9905,0.8085,0.9985,1,1,0.9985,0.5145,1
dvdtmax-vrest-APD50-camax-CaTD50,0.8125,0.75,0.875,0.909090909,0.857142857,0.947916667,0.8,0.428571429,1,0.818181818,0.888888889,0.833333333,3.666656889,3.85713,5.99997,0.244445368,0.571429,1.20E-06,0.727272727,0.6,0.8,0.149848978,0.962085308,0.833333333,-19.99077875,14.00410233,3.540817656,100.8246211,152.9057812,-127.7435336,-56.97992367,72.03390709,-88.03022061,287.2062878,0.000222565,327.3555683,2.416227739,0.020798121,64.31807536,3.76E-05,22.17761135,1,1,0.998,0.985,0.994,1,0.9965,1,0.9925,0.9955,1,0.9765,0.926,0.6045,0.8915,0.99,0.1565,0.4515,1,1,1,0.7325,1,1,1,0.9885,0.947,0.9995
dvdtmax-vrest-carest-CaTD50-CaTD90,0.875,0.75,0.8125,0.945454545,0.841269841,0.927083333,0.8,0.428571429,1,0.818181818,0.888888889,0.75,5.49997525,3.857117143,3.999988,0.220000858,0.571429,1.33E-06,0.8,0.6,0.727272727,0.174310511,0.962085308,0.833333333,-23.3692712,5.624100534,-20.65317437,76.7743705,86.61194564,-59.91136861,207.0930155,72.02405995,-88.03028897,7.28E-05,327.3362708,768.6722188,2.434174718,0.020895704,3.85E-06,22.17423484,46.4212134,1,1,1,0.979,1,1,0.9945,1,0.9985,0.9965,1,0.9975,0.93,0.127,0.9045,0.9875,0.097,0.489,1,1,1,0.85,1,1,1,0.987,0.8835,1
dvdtmax-APD50-camax-carest-CaTD50,0.75,0.6875,0.875,0.927272727,0.80952381,0.916666667,1,0.285714286,0.75,0.636363636,1,0.833333333,2.749995188,285714.5857,5.99997,1.57E-06,0.714286,0.272728066,0.714285714,0.444444444,0.75,0.242564318,0.928909953,0.833333333,1.568826926,7.279654517,0.164413758,26.59266629,-56.45562007,60.1997169,-12.11632015,72.03390709,287.2062878,0.000222565,7.28E-05,327.3555683,2.416227739,64.31807536,3.76E-05,3.84E-06,22.17761135,1,1,0.998,0.953,0.9735,0.997,0.755,1,0.934,0.531,0.9945,0.8525,0.362,0.014,0.952,0.985,0.0425,0.0805,0.7785,1,1,1,0.993417722,1,1,0.248,1,1
vmax-vrest-APD50-camax-carest,0.8125,0.6875,0.8125,0.945454545,0.857142857,0.9375,0.8,0.428571429,1,0.818181818,0.888888889,0.75,5.49997525,3.85713,3.999988,0.244445368,0.642857545,1.33E-06,0.75,0.545454545,0.727272727,0.149584609,0.966824645,0.833333333,-4.333124232,28.64255724,18.76026845,91.43161337,68.8610131,-5.229220072,-73.46904188,40.81753408,-88.03022061,287.2062878,0.000222565,7.28E-05,1.184759215,0.020798121,64.31807536,3.76E-05,3.84E-06,1,1,0.9965,0.992,1,0.9995,0.9955,1,0.968,0.996,1,0.9215,0.8795,0.572,0.783,0.997,0.1805,0.605,0.998,1,1,0.955,1,1,1,0.9935,0.8075,0.999
vmax-vrest-APD50-camax-CaTD50,0.8125,0.75,0.875,0.945454545,0.888888889,0.947916667,0.8,0.428571429,1,0.727272727,0.888888889,0.833333333,3.666656889,5.142819858,5.99997,0.244445368,0.571429,1.20E-06,0.727272727,0.6,0.8,0.144003351,0.966824645,0.833333333,-16.5047066,17.99349012,14.46846763,91.26189157,145.6927459,-121.4235561,-52.53147216,40.81753408,-88.03022061,287.2062878,0.000222565,327.3555683,1.184759215,0.020798121,64.31807536,3.76E-05,22.17761135,1,1,0.9975,0.991,0.994,0.9995,0.996,1,0.9795,0.9975,1,0.9505,0.8855,0.5345,0.8415,0.9965,0.164,0.501,0.996,1,1,0.986,1,1,1,0.991,0.929,1
vmax-vrest-APD90-carest-CaTD90,0.875,0.6875,0.8125,0.963636364,0.873015873,0.9375,0.8,0.285714286,1,0.818181818,0.888888889,0.75,5.49997525,5.142819857,3.999988,0.220000858,0.714286,1.33E-06,0.8,0.444444444,0.727272727,0.185318985,0.962085308,0.833333333,0.784814951,27.16822431,18.69644653,67.7528621,28.82402885,-13.32280747,42.60550047,40.81753408,-88.03022061,364.2659437,7.28E-05,768.6720229,1.184759215,0.020798121,92.85975461,3.84E-06,46.44521373,1,1,1,0.972,1,0.999,0.9965,1,0.984,0.993,1,0.946,0.6985,0.1295,0.8205,0.9855,0.1375,0.4325,0.996,1,1,1,1,1,1,0.981,0.954,1
vmax-vrest-camax-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.825396825,0.927083333,0.8,0.428571429,1,0.818181818,0.777777778,0.75,5.49997525,3.21427575,3.999988,0.244445368,0.642857545,1.33E-06,0.727272727,0.545454545,0.727272727,0.187179441,0.957345972,0.833333333,-26.55750298,2.775510003,19.62761124,79.14544003,61.16673672,-65.88276768,221.8164183,40.79794507,-88.03028897,0.000222524,327.3362708,768.6722188,1.331177912,0.020895704,3.76E-05,22.17423484,46.4212134,1,1,0.9965,0.99,1,1,0.996,1,0.9755,0.9975,0.999,0.958,0.862,0.004,0.788,0.996,0.204,0.791,1,1,0.9485,0.9995,1,1,1,0.9935,0.546,0.9995
vrest-APD50-APD90-camax-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.80952381,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.183994493,0.962085308,0.833333333,3.931832143,40.32361215,97.30616285,68.32526341,-72.06369455,37.79282663,98.58831632,-88.03022061,287.2062878,364.2659437,0.000222565,768.6720229,0.020798121,64.31807536,92.85975461,3.76E-05,46.44521373,1,1,0.9925,0.9925,1,1,0.994,1,0.9525,0.998,0.9985,0.9455,0.9745,0.2795,0.749,0.9995,0.1315,0.7845,0.9965,1,0.9935,0.829,1,1,1,0.997,0.4915,1
vrest-APD50-APD90-carest-CaTD90,0.8125,0.625,0.8125,0.909090909,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.227788345,0.947867299,0.833333333,-5.311473226,33.75881971,114.2261429,130.4294685,-68.25292021,-65.69113841,17.16595249,-88.03022061,287.2062878,364.2659437,7.28E-05,768.6720229,0.020798121,64.31807536,92.85975461,3.84E-06,46.44521373,1,1,0.9935,0.995,1,1,0.9945,1,0.9545,0.999,1,0.9715,0.9895,0.379,0.774,0.9995,0.1315,0.789,0.9965,1,0.995,0.0015,1,1,1,0.998,0.4495,1
vrest-APD50-APD90-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.909090909,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.571429,1.33E-06,0.666666667,0.6,0.727272727,0.211540336,0.952606635,0.833333333,-32.27447164,5.808909824,109.4440224,130.4545289,-71.32532922,-77.98381548,179.0595352,-88.03022061,287.2062878,364.2659437,327.3555683,768.6720229,0.020798121,64.31807536,92.85975461,22.17761135,46.44521373,1,1,0.988,0.9955,1,1,0.9955,1,0.96,0.999,0.9985,0.9775,0.9915,0.516,0.771,0.9995,0.148,0.8525,0.999,1,0.9875,0.1415,1,1,1,0.9985,0.353,1
vrest-APD50-camax-carest-CaTD50,0.8125,0.75,0.875,0.909090909,0.841269841,0.947916667,0.6,0.571428571,1,0.818181818,0.777777778,0.833333333,4.3999813,3.857117143,5.99997,0.4000006,0.48214344,1.20E-06,0.727272727,0.666666667,0.8,0.148643573,0.957345972,0.833333333,-16.60260176,16.70215191,101.098115,128.1535536,-94.05495823,-18.05656571,-40.14482911,-88.03022061,287.2062878,0.000222565,7.28E-05,327.3555683,0.020798121,64.31807536,3.76E-05,3.84E-06,22.17761135,1,1,0.9985,0.985,0.995,1,0.997,1,0.992,0.9955,1,0.974,0.9315,0.961,0.884,0.991,0.153,0.4535,1,1,1,0.4075,1,1,1,0.989,0.937,0.999
vrest-APD50-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.927272727,0.825396825,0.947916667,0.6,0.428571429,1,0.818181818,0.777777778,0.75,5.49997525,3.21427575,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.172259557,0.962085308,0.833333333,-27.30379281,2.3478555,90.91649585,46.37597988,8.410464232,-65.54714151,158.9808284,-88.03022061,287.2062878,7.28E-05,327.3555683,768.6720229,0.020798121,64.31807536,3.84E-06,22.17761135,46.44521373,1,1,0.9995,0.986,1,1,0.998,1,0.992,0.996,1,0.9805,0.936,0.3775,0.8735,0.9915,0.1775,0.516,1,1,1,0.6005,1,1,1,0.9895,0.8565,0.999
vrest-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.80952381,0.927083333,0.6,0.428571429,1,0.818181818,0.777777778,0.75,5.49997525,2.5714215,3.999988,0.4000006,0.642857545,1.33E-06,0.727272727,0.545454545,0.727272727,0.188850561,0.957345972,0.833333333,-24.7180321,3.232222776,85.47684393,49.50653101,12.92769984,-57.97726718,204.7296881,-88.03028897,0.000222524,7.28E-05,327.3362708,768.6722188,0.020895704,3.76E-05,3.85E-06,22.17423484,46.4212134,1,1,1,0.985,1,1,0.997,1,0.9915,0.9955,1,0.984,0.9335,0.0025,0.859,0.9915,0.168,0.554,1,1,0.9995,0.7655,1,1,1,0.9895,0.789,0.999
qNet-dvdtmax-vmax-vrest-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.203078331,0.924170616,0.8,3.484574029,43.17710843,-34.23721687,-12.28772456,-1.133678955,57.04078188,18.98551863,63.97825074,72.02405995,40.79794507,-88.03028897,327.3362708,15.86819615,2.434174718,1.331177912,0.020895704,22.17423484,1,1,0.981,0.9955,1,1,0.995,1,0.947,0.998,0.9995,0.9315,0.9885,0.92,0.7925,0.999,0.1345,0.7275,0.996,1,1,0,1,1,1,0.998,0.5255,1
qNet-dvdtmax-vrest-APD50-APD90,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.571423857,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216976313,0.924170616,0.8,-12.53607287,26.49330443,-72.87670079,-0.283884369,3.572368029,-120.4186799,102.6635411,63.95253604,72.03390709,-88.03022061,287.2062878,364.2659437,15.85634121,2.416227739,0.020798121,64.31807536,92.85975461,1,1,0.989,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.979,0.997,0.941,0.829,0.999,0.135,0.776,0.9965,1,1,0,1,1,1,0.998,0.4795,1
qNet-dvdtmax-vrest-APD50-CaTD50,0.8125,0.625,0.75,0.909090909,0.746031746,0.916666667,0.6,0.285714286,1,0.818181818,0.777777778,0.666666667,4.3999813,2.571414429,2.999994,0.440000616,0.80357165,1.50E-06,0.666666667,0.4,0.666666667,0.270087103,0.933649289,0.8,9.971756645,80.42448551,-36.41004957,-63.13870953,195.6060039,-4.526125543,104.5771237,63.95253604,72.03390709,-88.03022061,287.2062878,327.3555683,15.85634121,2.416227739,0.020798121,64.31807536,22.17761135,1,1,1,0.997,1,1,1,1,0.8675,0.992,0.949,0.9975,0.953,5.00E-04,0.536,0.6215,0.0085,0.456,0.687,1,1,0.005,0.997974684,1,1,0.999,0.932,0.999
qNet-dvdtmax-vrest-APD50-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.213851203,0.928909953,0.8,-6.348478496,33.21133812,-33.07125748,-13.64853375,60.82905916,5.839626321,33.35759512,63.95253604,72.03390709,-88.03022061,287.2062878,768.6720229,15.85634121,2.416227739,0.020798121,64.31807536,46.44521373,1,1,0.989,0.9955,1,1,0.995,1,0.95,0.999,1,0.9665,0.996,0.8585,0.7975,0.999,0.13,0.821,0.9965,1,0.9955,0,1,1,1,0.999,0.352,1
qNet-dvdtmax-vrest-APD90-camax,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.195214347,0.928909953,0.8,-4.841487457,35.01721876,-40.82068554,-7.660534357,50.61795044,19.83978009,-22.72552519,63.95253604,72.03390709,-88.03022061,364.2659437,0.000222565,15.85634121,2.416227739,0.020798121,92.85975461,3.76E-05,1,1,0.978,0.9955,1,1,0.996,1,0.949,0.999,1,0.9615,0.9945,0.9815,0.802,0.999,0.141,0.793,0.9965,1,0.998,0,1,1,1,0.9985,0.4235,1
qNet-dvdtmax-vrest-APD90-carest,0.8125,0.6875,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.205970706,0.928909953,0.8,-9.229386009,30.49891937,-40.81023679,2.251571148,55.00798314,23.12349416,-39.23413614,63.95253604,72.03390709,-88.03022061,364.2659437,7.28E-05,15.85634121,2.416227739,0.020798121,92.85975461,3.84E-06,1,1,0.9855,0.9955,1,1,0.9955,1,0.9475,0.999,1,0.971,0.996,0.8345,0.801,0.999,0.1435,0.819,0.9975,1,0.9965,0,1,1,1,0.9985,0.365,1
qNet-dvdtmax-vrest-APD90-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.216648826,0.91943128,0.8,3.193264283,43.33138262,-34.15444104,-16.38599711,58.33521822,-2.414067316,20.19506619,63.95253604,72.03390709,-88.03022061,364.2659437,327.3555683,15.85634121,2.416227739,0.020798121,92.85975461,22.17761135,1,1,0.98,0.995,1,1,0.995,1,0.9465,0.9985,0.9995,0.946,0.993,0.9285,0.79,0.999,0.1345,0.801,0.996,1,0.9955,0,1,1,1,0.9985,0.382,1
qNet-dvdtmax-vrest-max_dv-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216069266,0.924170616,0.8,-6.714212734,33.16385511,-36.01571743,-13.71248982,57.48887676,2.637692445,31.14368121,63.95253604,72.03390709,-88.03022061,-0.292902106,768.6720229,15.85634121,2.416227739,0.020798121,0.063732419,46.44521373,1,1,0.986,0.9955,1,1,0.9955,1,0.9495,0.999,0.9995,0.971,0.996,0.886,0.796,0.999,0.1295,0.819,0.9965,1,0.9965,0,1,1,1,0.999,0.3635,1
qNet-dvdtmax-vrest-camax-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.219270731,0.91943128,0.8,1.947439104,42.31184937,-35.7603789,-16.14570083,57.61295973,-3.67818792,17.11772263,63.97825074,72.02405995,-88.03028897,0.000222524,327.3362708,15.86819615,2.434174718,0.020895704,3.76E-05,22.17423484,1,1,0.9765,0.995,1,1,0.995,1,0.9465,0.999,0.9995,0.957,0.9955,0.9475,0.7915,0.999,0.135,0.834,0.996,1,0.993,0,1,1,1,0.999,0.307,1
qNet-dvdtmax-vrest-carest-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216089202,0.924170616,0.8,-5.438343782,34.29962331,-34.27474455,-16.10690721,58.88649265,8.717537175,38.23332101,63.97825074,72.02405995,-88.03028897,7.28E-05,768.6722188,15.86819615,2.434174718,0.020895704,3.85E-06,46.4212134,1,1,0.9855,0.995,1,1,0.9945,1,0.95,0.999,0.9995,0.9645,0.996,0.9,0.796,0.999,0.1295,0.845,0.9965,1,0.994,0,1,1,1,0.999,0.3035,1
qNet-dvdtmax-APD50-APD90-camax,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.222798645,0.91943128,0.8,-13.23473245,25.84258742,-75.47671973,-0.36520377,-128.9977223,108.3715253,1.942561571,63.95253604,72.03390709,287.2062878,364.2659437,0.000222565,15.85634121,2.416227739,64.31807536,92.85975461,3.76E-05,1,1,0.9885,0.9965,1,1,0.9955,1,0.9485,0.9985,1,0.978,0.997,0.9375,0.8315,0.999,0.1355,0.768,0.9965,1,1,0,1,1,1,0.998,0.4905,1
qNet-dvdtmax-APD50-APD90-carest,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.220494187,0.924170616,0.8,-12.98034894,25.95280035,-75.07638598,-0.836608627,-128.8409396,108.3470818,2.53786934,63.95253604,72.03390709,287.2062878,364.2659437,7.28E-05,15.85634121,2.416227739,64.31807536,92.85975461,3.84E-06,1,1,0.99,0.9965,0.9995,1,0.9955,1,0.9505,0.9985,1,0.9805,0.997,0.9395,0.8325,0.999,0.134,0.7675,0.996,1,1,0,1,1,1,0.998,0.4915,1
qNet-dvdtmax-APD50-APD90-CaTD50,0.8125,0.75,0.8125,0.836363636,0.841269841,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.225352256,0.91943128,0.8,-14.0749179,25.05009187,-75.66997395,-0.760013816,-127.1329806,108.722109,-1.484353595,63.95253604,72.03390709,287.2062878,364.2659437,327.3555683,15.85634121,2.416227739,64.31807536,92.85975461,22.17761135,1,1,0.9875,0.9965,1,1,0.9955,1,0.9485,0.9985,1,0.977,0.997,0.948,0.833,0.999,0.135,0.7585,0.9965,1,1,0,1,1,1,0.9985,0.501,1
qNet-dvdtmax-APD50-APD90-CaTD90,0.8125,0.75,0.8125,0.836363636,0.841269841,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.225990219,0.91943128,0.8,-13.60104394,25.48695147,-75.58776382,-1.162602565,-128.1185234,108.9547193,-1.926311881,63.95253604,72.03390709,287.2062878,364.2659437,768.6720229,15.85634121,2.416227739,64.31807536,92.85975461,46.44521373,1,1,0.99,0.9965,0.99949975,1,0.9955,1,0.95,0.9985,1,0.979,0.997,0.936,0.833,0.999,0.1335,0.76,0.996,1,1,0,1,1,1,0.9985,0.499,1
