Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Mean_1,Mean_2,Mean_3,Mean_4,SD_1,SD_2,SD_3,SD_4,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-vmax-APD50-APD90,0.8125,0.6875,0.8125,0.945454545,0.746031746,0.895833333,0.8,0.428571429,0.75,0.818181818,0.777777778,0.75,5.49997525,2.5714215,3.999988,0.244445368,0.642857545,0.30000084,0.727272727,0.545454545,0.666666667,0.217204321,0.933649289,0.733333333,-10.47739038,10.36311899,-20.93063452,8.089896488,-70.86687,83.55182721,64.09733802,41.22437831,286.8620938,363.9871979,12.52235177,0.812209574,53.76993945,83.19192952,1,1,0.505,1,1,0.9915,0.996,1,0.987,0.9705,1,0.9985,0.8095,5.00E-04,0.976,0.9945,0.0455,0.554,0.9975,1,1,0.8655,1,1,1,1,0.856,0.9415
qNet-vmax-APD50-camax,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.23650076,0.91943128,0.733333333,-14.71023148,13.69478902,-28.31572401,-0.25859528,3.341353293,6.832365896,64.09733802,41.22437831,286.8620938,0.000245491,12.52235177,0.812209574,53.76993945,1.78E-05,1,1,0.379,1,1,0.9955,0.9805,1,0.9,0.981,0.9985,0.9935,0.863,0,0.9205,1,0.007,0.7945,0.985,1,1,0.8205,1,1,1,0.9905,0.613,0.9835
qNet-vmax-APD50-carest,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.233478905,0.91943128,0.733333333,-13.5830631,13.90122708,-26.0904432,-1.351949586,4.673772536,5.223385225,64.09733802,41.22437831,286.8620938,7.48E-05,12.52235177,0.812209574,53.76993945,9.00E-07,1,1,0.421,1,1,0.9955,0.9825,1,0.906,0.9785,0.9985,0.994,0.8365,0,0.919,1,0.007,0.7205,0.9865,1,1,0.813,1,1,1,0.991,0.7215,0.978
qNet-vmax-APD50-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.84375,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.245561933,0.91943128,0.733333333,-16.56462516,13.53646246,-33.93996315,-1.069274522,11.77551281,-8.063913595,64.09733802,41.22437831,286.8620938,314.3122396,12.52235177,0.812209574,53.76993945,14.34918714,1,0.9995,0.324,1,1,0.9975,0.98,1,0.8945,0.9855,0.998,0.995,0.896,0.0015,0.923,1,0.0055,0.9035,0.9875,1,1,0.8215,1,1,1,0.995,0.3825,0.9865
qNet-vmax-APD50-CaTD90,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.818181818,0.777777778,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.235304159,0.91943128,0.733333333,-13.38212172,13.46754895,-25.50661348,0.247450958,14.30997215,-8.679114697,64.09733802,41.22437831,286.8620938,747.0841354,12.52235177,0.812209574,53.76993945,29.43244193,1,1,0.4095,1,0.9985,0.9935,0.98,1,0.8995,0.977,0.9985,0.993,0.8255,0,0.9185,1,0.005,0.6725,0.982,1,1,0.825,1,1,1,0.9915,0.7625,0.972
qNet-vmax-APD90-camax,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.235462315,0.924170616,0.733333333,-15.50816591,13.39627643,-25.81938987,2.391402317,7.219194927,6.983924752,64.09733802,41.22437831,363.9871979,0.000245491,12.52235177,0.812209574,83.19192952,1.78E-05,1,1,0.394,1,1,0.9965,0.982,1,0.9065,0.982,0.999,0.991,0.8645,0,0.921,1,0.0085,0.7925,0.9865,1,1,0.8095,1,1,1,0.993,0.62,0.983
qNet-vmax-APD90-carest,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.232157093,0.924170616,0.733333333,-14.02795117,13.74299586,-24.6946541,0.418597126,7.132452896,5.240963464,64.09733802,41.22437831,363.9871979,7.48E-05,12.52235177,0.812209574,83.19192952,9.00E-07,1,1,0.43,1,1,0.996,0.985,1,0.922,0.9775,0.9995,0.9935,0.8395,0,0.9215,1,0.009,0.7175,0.9875,1,1,0.804,1,1,1,0.9925,0.7225,0.9775
qNet-vmax-APD90-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.241598831,0.924170616,0.733333333,-18.28811892,12.48277157,-29.73195499,3.516326019,19.60466245,-8.542930387,64.09733802,41.22437831,363.9871979,314.3122396,12.52235177,0.812209574,83.19192952,14.34918714,1,0.9995,0.3705,1,1,0.998,0.9885,1,0.9165,0.9855,1,0.9935,0.898,0,0.9275,1,0.0105,0.8965,0.992,1,1,0.789,1,1,1,0.996,0.4085,0.9885
qNet-vmax-APD90-CaTD90,0.8125,0.625,0.75,0.945454545,0.714285714,0.864583333,0.6,0.428571429,0.75,0.818181818,0.777777778,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.231779421,0.924170616,0.733333333,-14.04822655,13.38637341,-24.85407147,2.399899049,17.39689498,-8.926790369,64.09733802,41.22437831,363.9871979,747.0841354,12.52235177,0.812209574,83.19192952,29.43244193,1,1,0.45,1,1,0.9955,0.9875,1,0.922,0.978,1,0.993,0.83,0,0.9235,1,0.01,0.666,0.9895,1,1,0.8025,1,1,1,0.9935,0.7685,0.9755
qNet-vmax-max_dv-camax,0.8125,0.625,0.75,0.945454545,0.713888889,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.236028744,0.91943128,0.733333333,-13.88883282,13.91191262,-31.56057371,-3.017704917,-0.601431425,6.510088997,64.09733802,41.22437831,-0.298881594,0.000245491,12.52235177,0.812209574,0.064078571,1.78E-05,1,1,0.389,1,1,0.9935,0.9815,1,0.898,0.981,0.998,0.994,0.859,5.00E-04,0.9215,1,0.0065,0.7945,0.9875,1,1,0.8255,1,1,1,0.989,0.61,0.983
qNet-vmax-max_dv-carest,0.8125,0.625,0.75,0.945454545,0.714285714,0.864583333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.233227136,0.91943128,0.733333333,-12.489817,13.98848933,-30.16828777,-4.934260097,-0.60961389,4.884859607,64.09733802,41.22437831,-0.298881594,7.48E-05,12.52235177,0.812209574,0.064078571,9.00E-07,1,1,0.427,1,1,0.993,0.9845,1,0.905,0.9785,0.9985,0.995,0.832,5.00E-04,0.922,1,0.007,0.7215,0.989,1,1,0.817,1,1,1,0.9885,0.7155,0.9785
qNet-vmax-max_dv-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.238325813,0.91943128,0.733333333,-14.60411146,13.53741382,-35.31980369,-3.267862911,6.438435286,-7.272524557,64.09733802,41.22437831,-0.298881594,314.3122396,12.52235177,0.812209574,0.064078571,14.34918714,1,0.9985,0.354,1,1,0.9955,0.987,1,0.905,0.9835,0.998,0.9965,0.862,0.002,0.9235,1,0.007,0.782,0.993,1,1,0.811,1,1,1,0.9905,0.619,0.983
qNet-vmax-camax-carest,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.248613143,0.91943128,0.733333333,-16.0588579,13.33248248,-32.95193741,0.454326502,17.12367886,-8.289678817,64.09733802,41.22437831,0.000245491,7.48E-05,12.52235177,0.812209574,1.78E-05,9.00E-07,1,1,0.3245,1,1,0.9965,0.9755,1,0.8875,0.985,0.9975,0.993,0.891,5.00E-04,0.922,1,0.0055,0.92,0.9845,1,1,0.8375,1,1,1,0.992,0.317,0.984
qNet-vmax-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.239334303,0.91943128,0.733333333,-13.85128803,14.270011,-39.84584467,-7.060368852,0.977491017,-5.692690726,64.09733802,41.22437831,0.000245491,314.3122396,12.52235177,0.812209574,1.78E-05,14.34918714,1,0.999,0.3505,1,1,0.995,0.9835,1,0.894,0.9825,0.997,0.9975,0.8765,0.0025,0.9245,1,0.0045,0.8605,0.9915,1,1,0.832,1,1,1,0.99,0.5045,0.9835
qNet-vmax-camax-CaTD90,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.714286,0.333334222,0.727272727,0.5,0.6,0.241158363,0.924170616,0.733333333,-16.4872993,13.2209896,-26.06277819,2.581547912,11.93480144,6.628707625,64.09733802,41.22437831,0.000245491,747.0841354,12.52235177,0.812209574,1.78E-05,29.43244193,1,1,0.3425,1,1,0.9975,0.978,1,0.901,0.9835,0.9985,0.991,0.887,0,0.9215,1,0.008,0.876,0.983,1,1,0.8115,1,1,1,0.9955,0.479,0.9855
qNet-vmax-carest-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.84375,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.242608802,0.914691943,0.733333333,-13.91824227,14.34029206,-43.07101096,-8.285731457,-0.874175817,-7.641008696,64.09733802,41.22437831,7.48E-05,314.3122396,12.52235177,0.812209574,9.00E-07,14.34918714,1,0.9985,0.3405,1,1,0.995,0.9835,0.9995,0.891,0.983,0.9965,0.998,0.8805,0.0035,0.926,0.9995,0.0045,0.885,0.994,1,1,0.8395,1,1,1,0.991,0.4285,0.9835
qNet-vmax-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.734694219,0.333334222,0.666666667,0.5,0.6,0.233950965,0.924170616,0.733333333,-13.80829323,13.86058832,-24.92855532,-1.344428132,8.433699628,5.580905153,64.09733802,41.22437831,7.48E-05,747.0841354,12.52235177,0.812209574,9.00E-07,29.43244193,1,1,0.415,1,1,0.996,0.9835,1,0.919,0.9805,0.9985,0.993,0.845,0,0.9195,1,0.0085,0.7275,0.987,1,1,0.805,1,1,1,0.992,0.6985,0.9785
qNet-vrest-APD50-APD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.220446782,0.933649289,0.733333333,-13.08879876,13.99070768,-15.78341839,12.04555808,0.445318261,20.11478432,64.09733802,-88.02084897,286.8620938,363.9871979,12.52235177,0.009432504,53.76993945,83.19192952,1,0.9995,0.534,1,1,0.996,0.996,1,0.9745,0.9825,1,0.9965,0.854,0.0015,0.9495,0.998,0.039,0.713,0.999,1,1,0.781,1,1,1,0.9945,0.7025,0.98
qNet-vrest-APD50-camax,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.227121032,0.928909953,0.733333333,-13.61500678,14.32993715,-14.97798878,12.10003345,20.68676507,0.770233872,64.09733802,-88.02084897,286.8620938,0.000245491,12.52235177,0.009432504,53.76993945,1.78E-05,1,1,0.482,1,1,0.996,0.9945,1,0.952,0.981,1,0.9945,0.857,5.00E-04,0.9325,0.9995,0.0245,0.743,0.998,1,1,0.7895,1,1,1,0.9925,0.664,0.983
qNet-vrest-APD50-carest,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.222021051,0.928909953,0.733333333,-12.82815694,14.25059028,-8.276483087,18.77412972,28.97367136,-2.587598575,64.09733802,-88.02084897,286.8620938,7.48E-05,12.52235177,0.009432504,53.76993945,9.00E-07,1,0.9995,0.5145,1,1,0.996,0.9955,1,0.978,0.9805,1,0.996,0.8605,0.0015,0.9445,0.9975,0.0395,0.7435,0.999,1,1,0.788,1,1,1,0.995,0.6545,0.9805
qNet-vrest-APD50-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.714796205,0.333334222,0.666666667,0.5,0.6,0.233070595,0.924170616,0.733333333,-15.38526555,14.18658907,-21.96655583,8.067618158,19.63811598,-3.874082094,64.09733802,-88.02084897,286.8620938,314.3122396,12.52235177,0.009432504,53.76993945,14.34918714,1,0.9995,0.416,1,1,0.996,0.9915,1,0.9365,0.984,1,0.9945,0.88,5.00E-04,0.925,1,0.0145,0.831,0.9945,1,1,0.794,1,1,1,0.9935,0.5535,0.987
qNet-vrest-APD50-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.222052535,0.928909953,0.733333333,-13.05088338,14.12504091,-8.684930222,17.47182359,24.37696413,3.705292154,64.09733802,-88.02084897,286.8620938,747.0841354,12.52235177,0.009432504,53.76993945,29.43244193,1,0.9995,0.511,1,1,0.996,0.996,1,0.9745,0.981,1,0.996,0.8595,0.001,0.9425,0.998,0.039,0.7415,0.999,1,1,0.789,1,1,1,0.996,0.666,0.982
qNet-vrest-APD90-camax,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.224413758,0.928909953,0.733333333,-13.77135878,14.03981933,-19.18661896,9.292037754,16.6217556,1.890939568,64.09733802,-88.02084897,363.9871979,0.000245491,12.52235177,0.009432504,83.19192952,1.78E-05,1,0.9995,0.5065,1,1,0.9965,0.996,1,0.96,0.982,1,0.995,0.858,5.00E-04,0.9395,0.999,0.0285,0.7425,0.998,1,1,0.7855,1,1,1,0.9925,0.6665,0.983
qNet-vrest-APD90-carest,0.8125,0.625,0.75,0.927272727,0.746031746,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.219911509,0.933649289,0.733333333,-13.03161449,13.97868455,-15.53483209,12.34072931,20.88837543,-0.169283311,64.09733802,-88.02084897,363.9871979,7.48E-05,12.52235177,0.009432504,83.19192952,9.00E-07,1,0.9995,0.537,1,1,0.996,0.996,1,0.9765,0.9825,1,0.9965,0.854,0.0015,0.952,0.9975,0.0405,0.712,0.999,1,1,0.781,1,1,1,0.9945,0.703,0.98
qNet-vrest-APD90-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.875,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.230930458,0.928909953,0.733333333,-15.73334231,13.75093214,-26.05830889,5.789541435,17.5544392,-4.778878476,64.09733802,-88.02084897,363.9871979,314.3122396,12.52235177,0.009432504,83.19192952,14.34918714,1,0.9995,0.4395,1,1,0.997,0.993,1,0.9465,0.9855,1,0.996,0.881,0.0015,0.9355,0.9995,0.0205,0.8405,0.997,1,1,0.787,1,1,1,0.9935,0.5315,0.9875
qNet-vrest-APD90-CaTD90,0.8125,0.625,0.75,0.945454545,0.746031746,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.219848535,0.933649289,0.733333333,-13.01917046,13.96577001,-15.22954719,12.53062625,20.71322577,0.479970775,64.09733802,-88.02084897,363.9871979,747.0841354,12.52235177,0.009432504,83.19192952,29.43244193,1,0.9995,0.536,1,1,0.996,0.996,1,0.977,0.9825,1,0.9965,0.855,0.0015,0.952,0.9975,0.0405,0.7135,0.999,1,1,0.7805,1,1,1,0.9945,0.7025,0.98
qNet-vrest-max_dv-camax,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.234643305,0.924170616,0.733333333,-13.99428217,13.4963861,-26.6249548,0.766966329,3.981080973,6.273191067,64.09733802,-88.02084897,-0.298881594,0.000245491,12.52235177,0.009432504,0.064078571,1.78E-05,1,1,0.4005,1,1,0.993,0.9845,1,0.909,0.979,0.999,0.994,0.8445,0,0.921,1,0.008,0.7255,0.9895,1,1,0.807,1,1,1,0.9895,0.7105,0.98
qNet-vrest-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.241409254,0.91943128,0.733333333,-14.72999961,13.46429581,-31.31830709,-2.827262421,7.45821906,-0.954549054,64.09733802,-88.02084897,0.000245491,314.3122396,12.52235177,0.009432504,1.78E-05,14.34918714,1,1,0.33,1,1,0.993,0.9775,1,0.883,0.984,0.998,0.9935,0.8775,0,0.9205,1,0.0035,0.8505,0.981,1,1,0.825,1,1,1,0.992,0.5295,0.9845
qNet-vrest-camax-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.571428571,0.6,0.24707185,0.928909953,0.733333333,-17.08740038,12.8357413,-9.881503827,19.58808542,17.22810503,29.71768425,64.09733802,-88.02084897,0.000245491,747.0841354,12.52235177,0.009432504,1.78E-05,29.43244193,1,0.9995,0.442,1,1,0.9985,0.996,1,0.98,0.987,1,0.9965,0.9155,0.002,0.9545,0.9975,0.0435,0.959,0.999,1,1,0.79,1,1,1,0.9985,0.04,0.9885
qNet-vrest-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.226648853,0.928909953,0.733333333,-13.83689227,13.27846951,-13.83927298,7.908990582,12.17807216,19.11713135,64.09733802,-88.02084897,7.48E-05,747.0841354,12.52235177,0.009432504,9.00E-07,29.43244193,1,1,0.4515,1,1,0.9945,0.9945,1,0.9635,0.981,1,0.9935,0.856,0,0.9295,0.9985,0.027,0.7325,0.9935,1,1,0.8015,1,1,1,0.9975,0.692,0.979
qNet-APD50-APD90-camax,0.8125,0.625,0.75,0.927272727,0.73015873,0.885416667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.220635699,0.933649289,0.733333333,-14.48474121,13.21437949,-32.26315985,-54.50355826,57.85016267,5.920976653,64.09733802,286.8620938,363.9871979,0.000245491,12.52235177,53.76993945,83.19192952,1.78E-05,1,0.9995,0.54,1,1,0.9955,0.9965,1,0.9695,0.9835,1,0.997,0.862,0.0015,0.955,0.9985,0.036,0.748,0.9985,1,1,0.7675,1,1,1,0.993,0.666,0.982
qNet-APD50-APD90-carest,0.8125,0.625,0.75,0.927272727,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.22044595,0.933649289,0.733333333,-13.5914126,13.40478188,-29.11616951,-49.54933757,55.22963507,4.506136666,64.09733802,286.8620938,363.9871979,7.48E-05,12.52235177,53.76993945,83.19192952,9.00E-07,1,1,0.5685,1,1,0.9945,0.997,1,0.969,0.983,1,0.997,0.838,5.00E-04,0.951,0.9985,0.034,0.671,0.9985,1,1,0.7665,1,1,1,0.995,0.7495,0.979
qNet-APD50-APD90-CaTD50,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.227939456,0.928909953,0.733333333,-16.24204759,12.62988464,-35.54354141,-45.53320384,57.39535079,-6.832884314,64.09733802,286.8620938,363.9871979,314.3122396,12.52235177,53.76993945,83.19192952,14.34918714,1,0.9985,0.4785,1,1,0.9975,0.9965,1,0.9655,0.9875,1,0.997,0.89,0.0025,0.957,0.999,0.032,0.8575,0.999,1,1,0.7665,1,1,1,0.996,0.48,0.987
qNet-APD50-max_dv-camax,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.250122902,0.91943128,0.733333333,-15.44773114,13.98423835,-28.72477583,10.42425418,-6.226923512,7.212814928,64.09733802,286.8620938,-0.298881594,0.000245491,12.52235177,53.76993945,0.064078571,1.78E-05,1,1,0.341,1,1,0.997,0.977,1,0.885,0.985,0.9985,0.993,0.893,0,0.921,1,0.0035,0.9225,0.9815,1,1,0.83,1,1,1,0.9935,0.2855,0.986
qNet-APD50-max_dv-carest,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.244020479,0.91943128,0.733333333,-14.78658159,14.23918798,-24.99779781,17.02188256,-9.513039503,5.839282276,64.09733802,286.8620938,-0.298881594,7.48E-05,12.52235177,53.76993945,0.064078571,9.00E-07,1,1,0.352,1,0.9995,0.9965,0.9755,1,0.8865,0.984,0.9975,0.9925,0.8895,0,0.9195,1,0.0045,0.8905,0.98,1,1,0.826,1,1,1,0.995,0.411,0.9855
qNet-APD50-max_dv-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.84375,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.25487185,0.91943128,0.733333333,-17.14892756,13.39728473,-32.82229633,15.24801711,-1.353875929,-8.29998125,64.09733802,286.8620938,-0.298881594,314.3122396,12.52235177,53.76993945,0.064078571,14.34918714,1,0.9995,0.3135,1,1,0.9975,0.9785,1,0.8905,0.9865,0.998,0.9945,0.902,5.00E-04,0.9235,1,0.005,0.9325,0.986,1,1,0.8215,1,1,1,0.995,0.2155,0.988
qNet-APD50-camax-carest,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.245970877,0.91943128,0.733333333,-15.8325044,13.40440372,-32.92060035,-0.137711576,15.99113902,-7.414036577,64.09733802,286.8620938,0.000245491,7.48E-05,12.52235177,53.76993945,1.78E-05,9.00E-07,1,1,0.333,1,1,0.9965,0.978,1,0.8895,0.9845,0.9975,0.9935,0.8865,5.00E-04,0.922,1,0.0055,0.907,0.9855,1,1,0.8345,1,1,1,0.992,0.3685,0.984
qNet-APD50-camax-CaTD50,0.8734375,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.749431818,0.545454545,0.6,0.256980334,0.91943128,0.733333333,-21.26396773,10.47351856,-37.49003646,35.22395091,-13.46504916,-22.26005361,64.09733802,286.8620938,0.000245491,314.3122396,12.52235177,53.76993945,1.78E-05,14.34918714,1,0.9975,0.299,1,0.9995,0.9985,0.9785,0.9965,0.8845,0.9885,0.996,0.9965,0.9105,0.002,0.924,1,0.0035,0.935,0.9875,1,1,0.832,1,1,1,0.9975,0.1835,0.9885
qNet-APD50-carest-CaTD50,0.875,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.545454545,0.6,0.263773311,0.91943128,0.733333333,-18.84182312,12.56710554,-37.36552253,18.53357581,-3.784880352,-13.07139173,64.09733802,286.8620938,7.48E-05,314.3122396,12.52235177,53.76993945,9.00E-07,14.34918714,1,0.9985,0.2905,1,1,0.9985,0.977,0.9995,0.883,0.988,0.9965,0.996,0.9165,0.002,0.925,1,0.0045,0.956,0.988,1,1,0.8345,1,1,1,0.9965,0.052,0.989
qNet-APD50-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.234643305,0.924170616,0.733333333,-14.03290279,13.58548027,-22.23570729,-2.619851292,11.17201105,10.63013966,64.09733802,286.8620938,7.48E-05,747.0841354,12.52235177,53.76993945,9.00E-07,29.43244193,1,1,0.3935,1,1,0.9945,0.984,1,0.926,0.9795,0.998,0.9915,0.85,0,0.919,1,0.0105,0.732,0.9865,1,1,0.8045,1,1,1,0.9955,0.693,0.9775
